symbol,stage,product,entry_time,exit_time,entry_price,exit_price,shares,gross_pnl,net_pnl,r_multiple,exit_reason
ETERNAL,camarilla,MIS,2026-07-22 12:40:00,2026-07-22 13:00:00,285.35,284.125,105,128.63,96.93,0.44,target_hit
SUPREMEIND,camarilla,MIS,2026-07-22 12:40:00,2026-07-22 13:30:00,3371.6,3411.7571428571428,8,-321.26,-350.07,-1.49,trailing_stop
NATIONALUM,camarilla,MIS,2026-07-22 12:45:00,2026-07-22 13:05:00,341.3,340.12249999999995,87,102.44,71.02,0.27,target_hit
PNB,camarilla,MIS,2026-07-22 12:45:00,2026-07-22 12:50:00,110.96,110.9415,270,4.99,-26.77,0.02,target_hit
RVNL,camarilla,MIS,2026-07-22 12:45:00,2026-07-22 13:10:00,223.09,222.65849999999998,134,57.82,26.16,0.26,target_hit
ULTRACEMCO,camarilla,MIS,2026-07-22 12:45:00,2026-07-22 12:50:00,11759,11744.2,2,29.6,4.68,0.25,target_hit
UPL,camarilla,MIS,2026-07-22 12:45:00,2026-07-22 13:15:00,610.25,609.3225,49,45.45,13.77,0.18,target_hit
GMRAIRPORT,camarilla,MIS,2026-07-22 12:50:00,2026-07-22 12:55:00,110.67,110.4515,271,59.21,27.45,0.23,target_hit
NYKAA,camarilla,MIS,2026-07-22 12:50:00,2026-07-22 15:15:00,326.15,327.6,91,-131.95,-163.51,-0.4,forced_close
SOLARINDS,camarilla,MIS,2026-07-22 12:50:00,2026-07-22 12:55:00,18924,18891.55,1,32.45,12.4,0.18,target_hit
MUTHOOTFIN,camarilla,MIS,2026-07-22 13:10:00,2026-07-22 15:15:00,3036.5,3039.3,9,-25.2,-54.2,-0.11,forced_close
TORNTPHARM,camarilla,MIS,2026-07-22 13:10:00,2026-07-22 13:15:00,4986.0,4984.599999999999,6,8.4,-23.32,0.04,target_hit
INDUSINDBK,camarilla,MIS,2026-07-22 13:15:00,2026-07-22 15:15:00,1074.3,1063.95,27,-279.45,-310.03,-0.47,forced_close
TIINDIA,camarilla,MIS,2026-07-22 13:15:00,2026-07-22 15:10:00,2875.8,2908.4785714285717,10,-326.79,-357.49,-1.27,trailing_stop
APOLLOHOSP,camarilla,MIS,2026-07-22 13:20:00,2026-07-22 14:25:00,8900.0,8921.642857142857,3,-64.93,-93.28,-0.54,trailing_stop
HAVELLS,camarilla,MIS,2026-07-22 13:20:00,2026-07-22 13:25:00,1206.0,1205.06,24,22.56,-8.12,0.11,target_hit
LAURUSLABS,camarilla,MIS,2026-07-22 13:20:00,2026-07-22 15:15:00,1577.4,1577.3,19,1.9,-29.88,0.01,forced_close
SHRIRAMFIN,camarilla,MIS,2026-07-22 13:20:00,2026-07-22 14:50:00,1047.3,1054.0857142857142,28,-190.0,-221.22,-0.62,trailing_stop
GVT&D,camarilla,MIS,2026-07-22 13:25:00,2026-07-22 15:15:00,4464.0,4486.7,6,-136.2,-164.69,-0.44,forced_close
DIVISLAB,camarilla,MIS,2026-07-22 13:35:00,2026-07-22 13:55:00,7366.5,7367.95,4,5.8,-25.45,0.04,target_hit
PATANJALI,camarilla,MIS,2026-07-22 13:40:00,2026-07-22 13:45:00,336.0,335.76750000000004,89,20.69,-11.01,0.09,target_hit
DIXON,camarilla,MIS,2026-07-22 13:55:00,2026-07-22 14:00:00,13885,13839.15,2,91.7,62.31,0.22,target_hit
TCS,camarilla,MIS,2026-07-22 14:05:00,2026-07-22 15:15:00,2208.5,2206.9,13,20.8,-9.63,0.11,forced_close
ADANIENSOL,camarilla,MIS,2026-07-22 14:10:00,2026-07-22 15:15:00,1721.3,1721.8,17,-8.5,-39.54,-0.02,forced_close
ADANIENT,camarilla,MIS,2026-07-22 14:10:00,2026-07-22 14:20:00,3164.8,3158.7749999999996,9,54.23,24.05,0.22,target_hit
DMART,camarilla,MIS,2026-07-22 14:10:00,2026-07-22 14:15:00,3998.9,4005.19,7,44.03,14.32,0.21,target_hit
EXIDEIND,camarilla,MIS,2026-07-22 14:30:00,2026-07-22 14:40:00,447.95,451.26,66,218.46,186.97,0.51,target_hit
MOTHERSON,camarilla,MIS,2026-07-22 14:30:00,2026-07-22 14:40:00,143.99,143.77349999999998,208,45.03,13.3,0.14,target_hit
MARICO,camarilla,MIS,2026-07-22 14:35:00,2026-07-22 15:05:00,858.5,860.6999999999999,34,74.8,43.8,0.4,target_hit
COLPAL,camarilla,MIS,2026-07-22 14:40:00,2026-07-22 15:15:00,2106.1,2105.9,14,-2.8,-34.07,-0.01,forced_close
HEROMOTOCO,camarilla,MIS,2026-07-22 14:40:00,2026-07-22 14:45:00,4987.4,4987.35,6,0.3,-31.43,0.0,target_hit
IOC,camarilla,MIS,2026-07-22 14:40:00,2026-07-22 14:45:00,142.36,142.332,210,5.88,-25.82,0.03,target_hit
OIL,camarilla,MIS,2026-07-22 14:40:00,2026-07-22 14:45:00,450.0,450.5675,66,37.45,5.94,0.15,target_hit
POWERGRID,camarilla,MIS,2026-07-22 14:40:00,2026-07-22 15:15:00,288.85,289.35,103,51.5,19.92,0.34,forced_close
GAIL,camarilla,MIS,2026-07-22 14:45:00,2026-07-22 15:15:00,172.85,172.96,173,-19.03,-50.75,-0.1,forced_close
KPITTECH,camarilla,MIS,2026-07-22 14:50:00,2026-07-22 14:55:00,555.05,554.6600000000001,54,21.06,-10.71,0.07,target_hit
RELIANCE,camarilla,MIS,2026-07-22 14:55:00,2026-07-22 15:15:00,1291.0,1291.0,23,-0.0,-31.49,-0.0,forced_close
M&M,camarilla,MIS,2026-07-22 15:00:00,2026-07-22 15:15:00,3173.1,3177.4,9,-38.7,-69.01,-0.16,forced_close
TRENT,camarilla,MIS,2026-07-22 15:00:00,2026-07-22 15:15:00,2878.1,2888.4,10,-103.0,-133.59,-0.53,forced_close
IDEA,camarilla,MIS,2026-07-22 15:25:00,2026-07-22 15:25:00,13.59,13.59,2207,0.0,-31.81,0.0,eod_data_end
TATASTEEL,camarilla,MIS,2026-07-22 15:25:00,2026-07-22 15:25:00,185.99,185.99,161,-0.0,-31.75,-0.0,eod_data_end
HINDZINC,camarilla,MIS,2026-07-23 10:55:00,2026-07-23 11:50:00,539.4,534.4499999999999,55,-272.25,-303.54,-0.95,trailing_stop
MCX,camarilla,MIS,2026-07-23 10:55:00,2026-07-23 11:20:00,2765.0,2761.44,10,35.6,6.3,0.1,target_hit
MPHASIS,camarilla,MIS,2026-07-23 10:55:00,2026-07-23 11:00:00,2243.2,2219.6800000000003,13,305.76,275.03,0.6,target_hit
COALINDIA,camarilla,MIS,2026-07-23 11:00:00,2026-07-23 11:05:00,426.15,426.0075,70,9.97,-21.65,0.05,target_hit
COROMANDEL,camarilla,MIS,2026-07-23 11:00:00,2026-07-23 11:15:00,2057.0,2059.045,14,28.63,-1.93,0.08,target_hit
GRASIM,camarilla,MIS,2026-07-23 11:00:00,2026-07-23 11:15:00,3156.3,3149.525,9,60.98,30.89,0.21,target_hit
ITC,camarilla,MIS,2026-07-23 11:00:00,2026-07-23 11:25:00,282.25,282.835,106,62.01,30.24,0.22,target_hit
