symbol,stage,product,entry_time,exit_time,entry_price,exit_price,shares,gross_pnl,net_pnl,r_multiple,exit_reason
PERSISTENT,orb_vwap,MIS,2026-06-18 11:00:00,2026-06-18 11:20:00,5020.0,4964.0,5,-280.0,-306.44,-1.0,vwap_cross
DLF,orb_vwap,MIS,2026-06-18 12:10:00,2026-06-18 15:15:00,635.85,643.5,47,359.55,327.63,1.09,forced_close
BDL,orb_vwap,MIS,2026-06-18 12:20:00,2026-06-18 14:00:00,1318.0,1308.2,22,-215.6,-246.21,-1.02,vwap_cross
BHEL,orb_vwap,MIS,2026-06-19 09:35:00,2026-06-19 12:40:00,410.95,415.5,73,332.15,300.12,2.23,vwap_cross
COFORGE,orb_vwap,MIS,2026-06-19 09:35:00,2026-06-19 10:20:00,1432.0,1426.5,20,-110.0,-140.3,-0.4,vwap_cross
DIVISLAB,orb_vwap,MIS,2026-06-19 09:35:00,2026-06-19 10:10:00,6754.0,6768.5,4,-58.0,-86.69,-1.07,vwap_cross
OFSS,orb_vwap,MIS,2026-06-19 09:35:00,2026-06-19 15:15:00,9372.5,9670.5,3,894.0,863.61,3.36,forced_close
PERSISTENT,orb_vwap,MIS,2026-06-19 09:35:00,2026-06-19 10:25:00,4712.5,4690.5,6,-132.0,-161.9,-0.7,vwap_cross
TECHM,orb_vwap,MIS,2026-06-19 09:35:00,2026-06-19 15:15:00,1339.8,1377.7,22,833.8,802.01,3.23,forced_close
VBL,orb_vwap,MIS,2026-06-19 09:40:00,2026-06-19 09:45:00,538.3,534.75,55,-195.25,-226.52,-1.25,vwap_cross
MPHASIS,orb_vwap,MIS,2026-06-19 10:10:00,2026-06-19 15:15:00,2166.9,2210.7,13,569.4,539.16,1.82,forced_close
LTM,orb_vwap,MIS,2026-06-19 10:55:00,2026-06-19 12:20:00,3764.0,3794.6,7,-214.2,-242.28,-0.9,vwap_cross
NYKAA,orb_vwap,MIS,2026-06-19 11:00:00,2026-06-19 14:20:00,302.9,301.55,99,-133.65,-165.36,-0.8,vwap_cross
WIPRO,orb_vwap,MIS,2026-06-19 11:15:00,2026-06-19 15:15:00,177.39,181.28,169,657.41,625.2,4.17,forced_close
HCLTECH,orb_vwap,MIS,2026-06-19 11:20:00,2026-06-19 15:15:00,1117.4,1134.4,26,442.0,410.91,1.47,forced_close
BAJAJ-AUTO,orb_vwap,MIS,2026-06-19 11:25:00,2026-06-19 13:55:00,9996.0,10030.0,3,-102.0,-133.87,-0.62,vwap_cross
KPITTECH,orb_vwap,MIS,2026-06-19 11:30:00,2026-06-19 15:15:00,730.7,762.3,41,1295.6,1263.0,3.02,forced_close
LUPIN,orb_vwap,MIS,2026-06-19 12:20:00,2026-06-19 15:15:00,2343.7,2350.4,12,80.4,50.52,0.53,forced_close
MAXHEALTH,orb_vwap,MIS,2026-06-19 14:40:00,2026-06-19 15:00:00,1079.7,1094.45,27,-398.25,-429.42,-2.01,vwap_cross
MUTHOOTFIN,orb_vwap,MIS,2026-06-19 14:40:00,2026-06-19 15:15:00,3126.1,3130.7,9,41.4,11.54,0.16,forced_close
ADANIPOWER,orb_vwap,MIS,2026-06-19 14:50:00,2026-06-19 15:05:00,228.95,232.0,131,-399.55,-431.61,-1.05,vwap_cross
TATAELXSI,orb_vwap,MIS,2026-06-19 15:00:00,2026-06-19 15:15:00,4060.0,4063.4,7,23.8,-6.35,0.05,forced_close
TCS,orb_vwap,MIS,2026-06-19 15:00:00,2026-06-19 15:15:00,2119.9,2130.4,14,147.0,115.43,0.28,forced_close
TATACAP,orb_vwap,MIS,2026-06-22 09:30:00,2026-06-22 10:20:00,359.65,362.0,83,-195.05,-226.83,-0.74,vwap_cross
BLUESTARCO,orb_vwap,MIS,2026-06-22 09:35:00,2026-06-22 12:55:00,1660.7,1663.9,18,-57.6,-89.34,-0.12,vwap_cross
VOLTAS,orb_vwap,MIS,2026-06-22 09:35:00,2026-06-22 15:15:00,1377.1,1353.5,21,495.6,465.25,1.16,forced_close
ABCAPITAL,orb_vwap,MIS,2026-06-22 09:40:00,2026-06-22 15:15:00,381.3,392.4,78,865.8,833.71,4.4,forced_close
SRF,orb_vwap,MIS,2026-06-22 09:40:00,2026-06-22 13:00:00,2712.2,2714.3,11,-23.1,-54.75,-0.11,vwap_cross
ALKEM,orb_vwap,MIS,2026-06-22 09:45:00,2026-06-22 13:00:00,5345.5,5361.5,5,-80.0,-108.39,-0.66,vwap_cross
BDL,orb_vwap,MIS,2026-06-22 09:45:00,2026-06-22 14:25:00,1378.2,1387.5,21,-195.3,-226.12,-0.68,vwap_cross
CIPLA,orb_vwap,MIS,2026-06-22 09:50:00,2026-06-22 15:15:00,1393.9,1415.8,21,459.9,428.56,2.33,forced_close
CONCOR,orb_vwap,MIS,2026-06-22 10:05:00,2026-06-22 11:05:00,472.95,474.55,63,-100.8,-132.46,-0.81,vwap_cross
INDUSINDBK,orb_vwap,MIS,2026-06-22 10:20:00,2026-06-22 15:15:00,938.1,922.7,31,477.4,446.87,4.95,forced_close
POLICYBZR,orb_vwap,MIS,2026-06-22 11:40:00,2026-06-22 14:05:00,1699.5,1685.4,17,-239.7,-270.18,-0.93,vwap_cross
RVNL,orb_vwap,MIS,2026-06-22 11:50:00,2026-06-22 15:15:00,247.55,246.23,121,159.72,128.06,0.96,forced_close
ALKEM,orb_vwap,MIS,2026-06-23 09:30:00,2026-06-23 10:15:00,5481.0,5473.5,5,-37.5,-66.54,-0.41,vwap_cross
BIOCON,orb_vwap,MIS,2026-06-23 09:30:00,2026-06-23 10:25:00,427.5,427.65,70,10.5,-21.24,0.06,vwap_cross
CIPLA,orb_vwap,MIS,2026-06-23 09:30:00,2026-06-23 13:15:00,1432.5,1445.3,20,256.0,225.45,1.71,vwap_cross
DIVISLAB,orb_vwap,MIS,2026-06-23 09:30:00,2026-06-23 10:15:00,6875.5,6854.5,4,-84.0,-113.11,-0.64,vwap_cross
DRREDDY,orb_vwap,MIS,2026-06-23 09:30:00,2026-06-23 10:10:00,1322.0,1319.4,22,-57.2,-88.01,-0.25,vwap_cross
LAURUSLABS,orb_vwap,MIS,2026-06-23 09:30:00,2026-06-23 12:55:00,1472.3,1472.8,20,10.0,-21.23,0.04,vwap_cross
MANKIND,orb_vwap,MIS,2026-06-23 09:30:00,2026-06-23 10:15:00,2585.0,2579.0,11,-66.0,-96.11,-0.63,vwap_cross
NAUKRI,orb_vwap,MIS,2026-06-23 09:30:00,2026-06-23 09:50:00,995.5,1003.8,30,-249.0,-280.83,-0.84,vwap_cross
SUNPHARMA,orb_vwap,MIS,2026-06-23 09:30:00,2026-06-23 10:15:00,1893.4,1885.4,15,-120.0,-150.04,-0.56,vwap_cross
KOTAKBANK,orb_vwap,MIS,2026-06-23 09:35:00,2026-06-23 11:45:00,402.55,402.2,74,-25.9,-57.47,-0.17,vwap_cross
SRF,orb_vwap,MIS,2026-06-23 09:35:00,2026-06-23 11:40:00,2763.5,2759.3,10,-42.0,-71.28,-0.34,vwap_cross
TORNTPHARM,orb_vwap,MIS,2026-06-23 09:40:00,2026-06-23 10:35:00,4550.3,4537.6,6,-76.2,-105.1,-0.69,vwap_cross
ASIANPAINT,orb_vwap,MIS,2026-06-23 09:45:00,2026-06-23 12:00:00,2671.8,2671.4,11,-4.4,-35.56,-0.05,vwap_cross
BANKINDIA,orb_vwap,MIS,2026-06-23 10:00:00,2026-06-23 14:00:00,145.09,144.81,206,57.68,26.02,0.82,vwap_cross
BDL,orb_vwap,MIS,2026-06-23 10:10:00,2026-06-23 10:45:00,1435.6,1421.7,20,-278.0,-308.27,-0.99,vwap_cross
VEDL,orb_vwap,MIS,2026-06-23 10:20:00,2026-06-23 15:15:00,282.45,280.85,106,169.6,137.96,0.25,forced_close
JINDALSTEL,orb_vwap,MIS,2026-06-23 10:25:00,2026-06-23 15:15:00,1116.4,1083.4,26,858.0,827.77,6.04,forced_close
VMM,orb_vwap,MIS,2026-06-23 10:45:00,2026-06-23 15:15:00,119.14,118.06,251,271.08,239.54,1.17,forced_close
HINDZINC,orb_vwap,MIS,2026-06-23 11:15:00,2026-06-23 15:15:00,553.85,545.9,54,429.3,397.86,2.49,forced_close
SUPREMEIND,orb_vwap,MIS,2026-06-23 11:55:00,2026-06-23 15:15:00,3579.5,3533.4,8,368.8,338.67,1.11,forced_close
MAXHEALTH,orb_vwap,MIS,2026-06-23 13:35:00,2026-06-23 15:15:00,1079.85,1079.2,27,17.55,-13.36,0.04,forced_close
DRREDDY,orb_vwap,MIS,2026-06-24 09:30:00,2026-06-24 09:45:00,1338.7,1332.4,22,-138.6,-169.74,-0.8,vwap_cross
ICICIBANK,orb_vwap,MIS,2026-06-24 09:30:00,2026-06-24 15:15:00,1362.5,1373.5,22,242.0,210.06,1.56,forced_close
SBILIFE,orb_vwap,MIS,2026-06-24 09:30:00,2026-06-24 11:30:00,1760.5,1763.0,17,-42.5,-74.26,-0.19,vwap_cross
APOLLOHOSP,orb_vwap,MIS,2026-06-24 09:35:00,2026-06-24 10:15:00,8574.0,8538.5,3,-106.5,-133.71,-1.02,vwap_cross
DABUR,orb_vwap,MIS,2026-06-24 09:35:00,2026-06-24 11:45:00,419.45,420.15,71,-49.7,-81.31,-0.55,vwap_cross
BIOCON,orb_vwap,MIS,2026-06-24 09:40:00,2026-06-24 11:00:00,424.45,424.05,70,28.0,-3.49,0.22,vwap_cross
GVT&D,orb_vwap,MIS,2026-06-24 09:40:00,2026-06-24 15:15:00,5141.0,5013.5,5,637.5,610.65,1.88,forced_close
OFSS,orb_vwap,MIS,2026-06-24 09:40:00,2026-06-24 11:30:00,10160.0,10148.5,2,-23.0,-44.53,-0.09,vwap_cross
IRFC,orb_vwap,MIS,2026-06-24 09:45:00,2026-06-24 10:50:00,93.41,93.66,321,-80.25,-112.1,-0.55,vwap_cross
SHREECEM,orb_vwap,MIS,2026-06-24 10:00:00,2026-06-24 15:15:00,25635,26065,1,430,402.54,1.88,forced_close
SWIGGY,orb_vwap,MIS,2026-06-24 10:15:00,2026-06-24 11:45:00,243.0,244.1,123,-135.3,-167.08,-0.51,vwap_cross
TMCV,orb_vwap,MIS,2026-06-24 10:15:00,2026-06-24 13:05:00,414.8,414.45,72,-25.2,-56.85,-0.1,vwap_cross
COLPAL,orb_vwap,MIS,2026-06-24 10:25:00,2026-06-24 11:25:00,1989.7,1981.8,15,-118.5,-150.07,-1.3,vwap_cross
POWERGRID,orb_vwap,MIS,2026-06-24 10:35:00,2026-06-24 13:15:00,292.2,292.05,102,15.3,-16.3,0.1,vwap_cross
COALINDIA,orb_vwap,MIS,2026-06-24 11:50:00,2026-06-24 15:15:00,443.15,441.5,67,110.55,79.13,1.04,forced_close
GMRAIRPORT,orb_vwap,MIS,2026-06-24 13:00:00,2026-06-24 15:15:00,108.9,108.02,275,-242.0,-273.6,-0.56,forced_close
WIPRO,orb_vwap,MIS,2026-06-24 13:30:00,2026-06-24 15:15:00,175.22,174.45,171,-131.67,-163.36,-0.44,forced_close
BHARTIARTL,orb_vwap,MIS,2026-06-24 15:10:00,2026-06-24 15:15:00,1874.7,1876.6,16,-30.4,-62.23,-0.21,forced_close
COALINDIA,orb_vwap,MIS,2026-06-25 09:30:00,2026-06-25 14:45:00,436.1,435.0,68,74.8,43.4,0.59,vwap_cross
GVT&D,orb_vwap,MIS,2026-06-25 09:30:00,2026-06-25 10:50:00,5067.0,5086.0,5,-95.0,-121.93,-0.29,vwap_cross
MOTHERSON,orb_vwap,MIS,2026-06-25 09:30:00,2026-06-25 15:00:00,147.91,151.55,202,735.28,703.13,2.91,vwap_cross
SBICARD,orb_vwap,MIS,2026-06-25 09:30:00,2026-06-25 14:20:00,621.25,629.0,48,372.0,340.14,2.68,vwap_cross
SBIN,orb_vwap,MIS,2026-06-25 09:30:00,2026-06-25 10:05:00,1050.75,1048.0,28,-77.0,-108.15,-0.6,vwap_cross
ULTRACEMCO,orb_vwap,MIS,2026-06-25 09:30:00,2026-06-25 10:00:00,11397,11349,2,-96,-120.11,-0.88,vwap_cross
AUBANK,orb_vwap,MIS,2026-06-25 09:35:00,2026-06-25 15:15:00,1064.2,1034.05,28,844.2,813.14,4.77,forced_close
INDIGO,orb_vwap,MIS,2026-06-25 09:35:00,2026-06-25 15:15:00,5379.0,5451.7,5,363.5,334.75,1.74,forced_close
MARUTI,orb_vwap,MIS,2026-06-25 09:35:00,2026-06-25 14:40:00,13628,13711,2,166,136.99,0.89,vwap_cross
MOTILALOFS,orb_vwap,MIS,2026-06-25 09:35:00,2026-06-25 10:40:00,935.0,939.6,32,-147.2,-179.02,-0.83,vwap_cross
PFC,orb_vwap,MIS,2026-06-25 09:35:00,2026-06-25 15:15:00,438.6,432.25,68,431.8,400.45,3.38,forced_close
ASTRAL,orb_vwap,MIS,2026-06-25 09:45:00,2026-06-25 15:15:00,1503.0,1488.4,19,277.4,247.29,1.46,forced_close
M&MFIN,orb_vwap,MIS,2026-06-25 09:45:00,2026-06-25 15:15:00,312.65,322.85,95,969.0,936.88,2.54,forced_close
ONGC,orb_vwap,MIS,2026-06-25 09:50:00,2026-06-25 15:15:00,238.45,233.25,125,650.0,618.81,5.04,forced_close
AXISBANK,orb_vwap,MIS,2026-06-25 09:55:00,2026-06-25 10:25:00,1392.2,1391.7,21,-10.5,-41.5,-0.27,vwap_cross
EXIDEIND,orb_vwap,MIS,2026-06-25 09:55:00,2026-06-25 11:00:00,404.65,404.6,74,-3.7,-35.45,-0.02,vwap_cross
ICICIBANK,orb_vwap,MIS,2026-06-25 09:55:00,2026-06-25 10:20:00,1390.8,1386.7,21,-86.1,-117.02,-0.97,vwap_cross
OBEROIRLTY,orb_vwap,MIS,2026-06-25 09:55:00,2026-06-25 10:35:00,1756.3,1766.0,17,-164.9,-196.67,-0.87,vwap_cross
TVSMOTOR,orb_vwap,MIS,2026-06-25 09:55:00,2026-06-25 15:15:00,3543.8,3576.0,8,257.6,227.37,1.63,forced_close
LTF,orb_vwap,MIS,2026-06-25 10:00:00,2026-06-25 11:45:00,304.15,303.9,98,-24.5,-56.09,-0.11,vwap_cross
CHOLAFIN,orb_vwap,MIS,2026-06-25 10:05:00,2026-06-25 10:25:00,1792.7,1801.1,16,-134.4,-164.9,-1.0,vwap_cross
HEROMOTOCO,orb_vwap,MIS,2026-06-25 10:15:00,2026-06-25 11:40:00,5036.0,5013.7,5,-111.5,-138.13,-0.84,vwap_cross
MUTHOOTFIN,orb_vwap,MIS,2026-06-25 10:15:00,2026-06-25 11:05:00,3120.0,3095.3,9,-222.3,-251.94,-1.03,vwap_cross
M&M,orb_vwap,MIS,2026-06-25 10:20:00,2026-06-25 15:15:00,3164.5,3182.9,9,165.6,135.29,0.9,forced_close
NATIONALUM,orb_vwap,MIS,2026-06-25 10:25:00,2026-06-25 10:45:00,335.55,338.35,89,-249.2,-281.03,-1.24,vwap_cross
HINDALCO,orb_vwap,MIS,2026-06-25 11:15:00,2026-06-25 12:30:00,965.4,960.5,31,-151.9,-183.54,-0.96,vwap_cross
TIINDIA,orb_vwap,MIS,2026-06-25 11:20:00,2026-06-25 15:15:00,3140.6,3049.1,9,823.5,794.05,3.77,forced_close
ASHOKLEY,orb_vwap,MIS,2026-06-25 11:25:00,2026-06-25 15:15:00,160.36,161.0,187,119.68,87.8,0.55,forced_close
GODREJPROP,orb_vwap,MIS,2026-06-25 11:40:00,2026-06-25 13:55:00,1858.6,1856.1,16,-40.0,-71.51,-0.2,vwap_cross
HUDCO,orb_vwap,MIS,2026-06-25 11:40:00,2026-06-25 15:15:00,208.87,208.0,143,124.41,92.82,0.34,forced_close
EICHERMOT,orb_vwap,MIS,2026-06-25 11:45:00,2026-06-25 14:10:00,7730.0,7698.0,3,-96.0,-120.53,-0.86,vwap_cross
BAJFINANCE,orb_vwap,MIS,2026-06-25 12:30:00,2026-06-25 15:15:00,991.15,981.15,30,300.0,268.66,1.48,forced_close
LODHA,orb_vwap,MIS,2026-06-25 14:15:00,2026-06-25 15:15:00,948.95,948.95,31,-0.0,-31.2,-0.0,forced_close
KEI,orb_vwap,MIS,2026-06-25 15:15:00,2026-06-25 15:20:00,5255.0,5231.5,5,117.5,89.71,0.28,forced_close
PHOENIXLTD,orb_vwap,MIS,2026-06-25 15:20:00,2026-06-25 15:25:00,1900.3,1905.8,15,-82.5,-112.78,-0.23,forced_close
SHRIRAMFIN,orb_vwap,MIS,2026-06-25 15:20:00,2026-06-25 15:25:00,1027.55,1030.8,29,-94.25,-125.91,-0.28,forced_close
ASTRAL,orb_vwap,MIS,2026-06-29 09:30:00,2026-06-29 09:55:00,1388.0,1401.7,21,-287.7,-318.79,-1.02,vwap_cross
BSE,orb_vwap,MIS,2026-06-29 09:30:00,2026-06-29 09:35:00,3967.0,3933.2,7,-236.6,-265.9,-1.37,vwap_cross
KOTAKBANK,orb_vwap,MIS,2026-06-29 09:30:00,2026-06-29 09:40:00,396.6,399.95,75,-251.25,-282.95,-1.19,vwap_cross
LTF,orb_vwap,MIS,2026-06-29 09:30:00,2026-06-29 10:10:00,305.95,304.55,98,-137.2,-168.91,-0.8,vwap_cross
MAXHEALTH,orb_vwap,MIS,2026-06-29 09:30:00,2026-06-29 15:00:00,1143.0,1145.3,26,59.8,28.25,0.36,vwap_cross
TATACONSUM,orb_vwap,MIS,2026-06-29 09:30:00,2026-06-29 15:15:00,1127.2,1112.5,26,382.2,351.37,1.63,forced_close
MOTHERSON,orb_vwap,MIS,2026-06-29 09:35:00,2026-06-29 10:10:00,153.64,152.22,195,-276.9,-308.49,-0.91,vwap_cross
TORNTPHARM,orb_vwap,MIS,2026-06-29 09:35:00,2026-06-29 15:15:00,4587.0,4663.0,6,456.0,426.52,2.25,forced_close
ADANIGREEN,orb_vwap,MIS,2026-06-29 09:40:00,2026-06-29 11:20:00,1475.0,1492.2,20,-344.0,-375.5,-0.82,vwap_cross
COLPAL,orb_vwap,MIS,2026-06-29 09:40:00,2026-06-29 10:40:00,2023.7,2017.3,14,-89.6,-119.59,-0.74,vwap_cross
DRREDDY,orb_vwap,MIS,2026-06-29 09:40:00,2026-06-29 11:55:00,1412.0,1401.4,21,-222.6,-253.9,-0.79,vwap_cross
GLENMARK,orb_vwap,MIS,2026-06-29 09:40:00,2026-06-29 11:00:00,2198.2,2198.1,13,-1.3,-31.6,-0.01,vwap_cross
NESTLEIND,orb_vwap,MIS,2026-06-29 09:40:00,2026-06-29 10:40:00,1425.3,1416.3,21,-189.0,-220.62,-1.18,vwap_cross
MFSL,orb_vwap,MIS,2026-06-29 09:45:00,2026-06-29 14:10:00,1608.7,1591.0,18,318.6,288.1,1.07,vwap_cross
EICHERMOT,orb_vwap,MIS,2026-06-29 09:50:00,2026-06-29 15:15:00,7507.0,7418.0,3,267.0,243.29,1.61,forced_close
MARICO,orb_vwap,MIS,2026-06-29 09:50:00,2026-06-29 12:10:00,838.7,836.55,35,-75.25,-106.33,-0.78,vwap_cross
DIVISLAB,orb_vwap,MIS,2026-06-29 10:00:00,2026-06-29 11:55:00,6710.0,6670.0,4,-160.0,-188.36,-0.78,vwap_cross
VMM,orb_vwap,MIS,2026-06-29 10:05:00,2026-06-29 10:25:00,114.52,115.26,261,-193.14,-224.96,-1.16,vwap_cross
PIIND,orb_vwap,MIS,2026-06-29 10:15:00,2026-06-29 15:15:00,2658.5,2556.7,11,1119.8,1089.51,6.14,forced_close
BRITANNIA,orb_vwap,MIS,2026-06-29 10:50:00,2026-06-29 15:15:00,5189.0,5092.5,5,482.5,455.3,3.41,forced_close
PERSISTENT,orb_vwap,MIS,2026-06-29 10:50:00,2026-06-29 15:15:00,4384.5,4291.0,6,561.0,533.46,1.46,forced_close
RADICO,orb_vwap,MIS,2026-06-29 10:50:00,2026-06-29 13:20:00,3806.2,3824.9,7,-130.9,-159.24,-0.84,vwap_cross
UNITDSPR,orb_vwap,MIS,2026-06-29 11:10:00,2026-06-29 15:15:00,1350.4,1342.4,22,176.0,144.61,1.45,forced_close
WAAREEENER,orb_vwap,MIS,2026-06-29 12:15:00,2026-06-29 14:50:00,2860.9,2889.5,10,-286.0,-316.52,-0.78,vwap_cross
ASHOKLEY,orb_vwap,MIS,2026-06-29 12:30:00,2026-06-29 15:15:00,157.1,157.51,190,-77.9,-109.6,-0.31,forced_close
ETERNAL,orb_vwap,MIS,2026-06-29 12:30:00,2026-06-29 13:25:00,257.25,259.15,116,-220.4,-252.19,-0.99,vwap_cross
GODREJCP,orb_vwap,MIS,2026-06-29 12:50:00,2026-06-29 15:15:00,1034.0,1020.7,29,385.7,354.15,2.97,forced_close
ONGC,orb_vwap,MIS,2026-06-29 13:00:00,2026-06-29 15:15:00,233.65,235.7,128,-262.4,-294.28,-1.23,vwap_cross
SBILIFE,orb_vwap,MIS,2026-06-29 13:40:00,2026-06-29 14:10:00,1737.9,1746.1,17,-139.4,-170.82,-0.95,vwap_cross
PHOENIXLTD,orb_vwap,MIS,2026-06-29 14:30:00,2026-06-29 15:15:00,1920.2,1910.0,15,-153.0,-183.45,-0.66,forced_close
CGPOWER,orb_vwap,MIS,2026-06-29 15:15:00,2026-06-29 15:20:00,960.75,961.75,31,31.0,-0.6,0.1,forced_close
SHRIRAMFIN,orb_vwap,MIS,2026-06-29 15:15:00,2026-06-29 15:20:00,1030.15,1030.7,29,-15.95,-47.64,-0.04,forced_close
HEROMOTOCO,orb_vwap,MIS,2026-06-30 09:30:00,2026-06-30 10:10:00,4677.8,4737.5,6,-358.2,-388.19,-1.05,vwap_cross
KPITTECH,orb_vwap,MIS,2026-06-30 09:30:00,2026-06-30 10:50:00,690.65,688.6,43,88.15,56.71,0.26,vwap_cross
TATAELXSI,orb_vwap,MIS,2026-06-30 09:30:00,2026-06-30 10:50:00,3901.2,3909.6,7,-58.8,-87.8,-0.31,vwap_cross
360ONE,orb_vwap,MIS,2026-06-30 09:35:00,2026-06-30 09:55:00,1102.5,1097.7,27,-129.6,-161.08,-0.97,vwap_cross
GROWW,orb_vwap,MIS,2026-06-30 09:35:00,2026-06-30 09:40:00,206.61,205.45,145,-168.2,-199.86,-1.14,vwap_cross
LICHSGFIN,orb_vwap,MIS,2026-06-30 09:35:00,2026-06-30 10:20:00,555.55,564.65,54,-491.4,-523.53,-3.2,vwap_cross
TATACONSUM,orb_vwap,MIS,2026-06-30 09:40:00,2026-06-30 10:30:00,1068.7,1080.0,28,-316.4,-348.34,-1.06,vwap_cross
UPL,orb_vwap,MIS,2026-06-30 09:45:00,2026-06-30 10:50:00,567.5,570.7,52,-166.4,-197.8,-1.01,vwap_cross
ABB,orb_vwap,MIS,2026-06-30 09:55:00,2026-06-30 10:05:00,6999.5,7039.5,4,-160.0,-189.79,-1.38,vwap_cross
BHARATFORG,orb_vwap,MIS,2026-06-30 10:15:00,2026-06-30 15:15:00,2133.9,2143.5,14,134.4,102.63,0.22,forced_close
GAIL,orb_vwap,MIS,2026-06-30 10:15:00,2026-06-30 10:35:00,172.83,173.87,173,-179.92,-211.74,-0.95,vwap_cross
JSWENERGY,orb_vwap,MIS,2026-06-30 10:15:00,2026-06-30 10:50:00,575.1,579.8,52,-244.4,-276.27,-1.1,vwap_cross
MARICO,orb_vwap,MIS,2026-06-30 10:15:00,2026-06-30 10:50:00,831.5,836.55,36,-181.8,-213.66,-1.67,vwap_cross
MARUTI,orb_vwap,MIS,2026-06-30 10:35:00,2026-06-30 15:15:00,13804,14122,2,636,606.32,2.13,forced_close
NESTLEIND,orb_vwap,MIS,2026-06-30 10:35:00,2026-06-30 12:10:00,1413.8,1406.1,21,-161.7,-193.08,-0.66,vwap_cross
LENSKART,orb_vwap,MIS,2026-06-30 12:45:00,2026-06-30 15:15:00,516.65,514.5,58,-124.7,-156.4,-0.31,forced_close
LAURUSLABS,orb_vwap,MIS,2026-06-30 13:00:00,2026-06-30 15:15:00,1507.7,1516.4,19,165.3,134.82,0.77,forced_close
AXISBANK,orb_vwap,MIS,2026-06-30 13:45:00,2026-06-30 15:15:00,1354.9,1345.2,22,213.4,181.93,1.26,forced_close
ASTRAL,orb_vwap,MIS,2026-06-30 14:15:00,2026-06-30 15:15:00,1338.7,1335.5,22,70.4,39.21,0.23,forced_close
AUBANK,orb_vwap,MIS,2026-06-30 14:30:00,2026-06-30 15:15:00,1042.25,1037.15,28,-142.8,-173.66,-0.63,forced_close
DABUR,orb_vwap,MIS,2026-07-01 09:30:00,2026-07-01 09:45:00,439.95,435.6,68,-295.8,-327.34,-0.8,vwap_cross
DMART,orb_vwap,MIS,2026-07-01 09:30:00,2026-07-01 10:10:00,4234.1,4268.2,7,-238.7,-270.28,-1.37,vwap_cross
LICHSGFIN,orb_vwap,MIS,2026-07-01 09:30:00,2026-07-01 11:40:00,549.25,553.4,54,-224.1,-255.7,-0.66,vwap_cross
MCX,orb_vwap,MIS,2026-07-01 09:30:00,2026-07-01 14:35:00,2939.8,2950.0,10,102.0,70.76,0.37,vwap_cross
BRITANNIA,orb_vwap,MIS,2026-07-01 09:35:00,2026-07-01 11:45:00,5202.0,5171.5,5,-152.5,-179.98,-0.7,vwap_cross
KPITTECH,orb_vwap,MIS,2026-07-01 09:35:00,2026-07-01 15:15:00,570.8,557.4,52,696.8,665.77,1.05,forced_close
TATAELXSI,orb_vwap,MIS,2026-07-01 09:35:00,2026-07-01 15:15:00,3639.8,3583.3,8,452.0,421.41,1.19,forced_close
CANBK,orb_vwap,MIS,2026-07-01 09:40:00,2026-07-01 13:45:00,126.65,126.41,236,-56.64,-88.3,-0.47,vwap_cross
HUDCO,orb_vwap,MIS,2026-07-01 09:55:00,2026-07-01 10:35:00,210.65,209.3,142,-191.7,-223.3,-0.95,vwap_cross
BIOCON,orb_vwap,MIS,2026-07-01 10:10:00,2026-07-01 15:15:00,420.9,418.1,71,198.8,167.24,0.78,forced_close
HAVELLS,orb_vwap,MIS,2026-07-01 10:20:00,2026-07-01 11:30:00,1196.9,1190.9,25,-150.0,-181.64,-0.69,vwap_cross
BAJAJFINSV,orb_vwap,MIS,2026-07-01 10:25:00,2026-07-01 15:15:00,1776.7,1797.0,16,324.8,294.45,0.96,forced_close
KALYANKJIL,orb_vwap,MIS,2026-07-01 10:25:00,2026-07-01 15:15:00,386.3,380.85,77,419.65,388.38,2.14,forced_close
ETERNAL,orb_vwap,MIS,2026-07-01 11:10:00,2026-07-01 15:15:00,273.1,279.85,109,735.75,703.71,2.13,forced_close
TITAN,orb_vwap,MIS,2026-07-01 11:45:00,2026-07-01 15:15:00,4431.0,4399.1,6,191.4,163.33,0.8,forced_close
LENSKART,orb_vwap,MIS,2026-07-01 13:55:00,2026-07-01 15:15:00,530.7,530.45,56,-14.0,-45.51,-0.04,forced_close
CANBK,orb_vwap,MIS,2026-07-02 09:30:00,2026-07-02 09:35:00,127.08,127.99,236,-214.76,-246.7,-1.06,vwap_cross
DMART,orb_vwap,MIS,2026-07-02 09:30:00,2026-07-02 13:10:00,4222.1,4225.2,7,-21.7,-53.06,-0.1,vwap_cross
EXIDEIND,orb_vwap,MIS,2026-07-02 09:35:00,2026-07-02 09:45:00,412.6,406.95,72,-406.8,-438.04,-1.57,vwap_cross
INFY,orb_vwap,MIS,2026-07-02 09:35:00,2026-07-02 15:15:00,1030.9,1040.9,29,290.0,258.11,1.3,forced_close
NAUKRI,orb_vwap,MIS,2026-07-02 09:35:00,2026-07-02 10:40:00,1038.0,1027.45,28,-295.4,-326.03,-0.87,vwap_cross
PATANJALI,orb_vwap,MIS,2026-07-02 09:35:00,2026-07-02 13:10:00,413.2,412.0,72,86.4,54.91,0.51,vwap_cross
TVSMOTOR,orb_vwap,MIS,2026-07-02 09:35:00,2026-07-02 10:10:00,3553.5,3565.0,8,-92.0,-122.21,-0.69,vwap_cross
