symbol,stage,product,entry_time,exit_time,entry_price,exit_price,shares,gross_pnl,net_pnl,r_multiple,exit_reason
GODFRYPHLP,bollinger_meanrev,MIS,2026-07-02 14:00:00,2026-07-02 14:05:00,2192.1,2190.957142857143,13,14.86,-15.35,0.15,trailing_stop
TITAN,bollinger_meanrev,MIS,2026-07-02 14:10:00,2026-07-02 14:40:00,4479.4,4490.842857142858,6,-68.66,-97.2,-0.65,trailing_stop
NHPC,bollinger_meanrev,MIS,2026-07-02 14:35:00,2026-07-02 14:45:00,80.39,80.6557142857143,373,-99.11,-130.97,-0.87,trailing_stop
BAJFINANCE,bollinger_meanrev,MIS,2026-07-02 14:40:00,2026-07-02 15:15:00,1019.2,1019.5714285714286,29,-10.77,-42.12,-0.1,trailing_stop
BHARTIARTL,bollinger_meanrev,MIS,2026-07-02 14:40:00,2026-07-02 15:15:00,1878.5,1871.4,15,106.5,76.69,0.98,forced_close
LT,bollinger_meanrev,MIS,2026-07-02 14:50:00,2026-07-02 15:15:00,4063.4,4058.1,7,37.1,6.96,0.37,forced_close
M&M,bollinger_meanrev,MIS,2026-07-02 14:50:00,2026-07-02 15:10:00,3168.3,3176.614285714286,9,-74.83,-105.11,-0.68,trailing_stop
INDIGO,bollinger_meanrev,MIS,2026-07-02 14:55:00,2026-07-02 15:15:00,5444.0,5437.5,5,32.5,3.66,0.38,forced_close
TATACOMM,bollinger_meanrev,MIS,2026-07-02 14:55:00,2026-07-02 15:15:00,1944.0,1937.0,15,105.0,74.14,0.61,forced_close
SOLARINDS,bollinger_meanrev,MIS,2026-07-02 15:05:00,2026-07-02 15:15:00,18654,18661,1,-7,-26.79,-0.09,forced_close
SAIL,bollinger_meanrev,MIS,2026-07-02 15:10:00,2026-07-02 15:15:00,168.35,168.63,178,-49.84,-81.65,-0.39,forced_close
SRF,bollinger_meanrev,MIS,2026-07-02 15:20:00,2026-07-02 15:25:00,2803.2,2800.1,10,31.0,1.29,0.32,forced_close
TATASTEEL,bollinger_meanrev,MIS,2026-07-02 15:20:00,2026-07-02 15:25:00,187.26,187.79142857142855,160,-85.03,-116.86,-1.31,trailing_stop
360ONE,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:20:00,1085.5,1088.5,27,-81.0,-112.13,-0.47,trailing_stop
BAJAJ-AUTO,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 10:15:00,9905.5,9855.0,3,151.5,120.08,1.13,target_mid_band
BAJAJFINSV,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:20:00,1882.5,1895.242857142857,15,-191.14,-221.21,-1.2,trailing_stop
BDL,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:50:00,1413.9,1419.6571428571428,21,-120.9,-152.46,-0.67,trailing_stop
BEL,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:35:00,420.4,422.39285714285717,71,-141.49,-173.24,-1.07,trailing_stop
BLUESTARCO,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 10:00:00,1620.0,1601.8,18,327.6,296.89,1.95,target_mid_band
DIVISLAB,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 10:35:00,6778.5,6786.785714285715,4,-33.14,-61.92,-0.22,trailing_stop
DIXON,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 10:05:00,12478,12392,2,172,145.65,1.46,target_mid_band
HCLTECH,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 10:30:00,1122.9,1126.3285714285714,26,-89.14,-120.16,-0.3,trailing_stop
HEROMOTOCO,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:20:00,4903.0,4890.471428571429,6,75.17,44.02,0.84,trailing_stop
HINDALCO,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:20:00,976.25,977.7357142857143,30,-44.57,-75.66,-0.22,trailing_stop
HINDZINC,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:25:00,542.7,543.9928571428571,55,-71.11,-102.81,-0.39,trailing_stop
HYUNDAI,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:20:00,1968.3,1970.5,15,-33.0,-64.33,-0.31,trailing_stop
IRCTC,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:20:00,511.25,513.3714285714285,58,-123.04,-154.57,-0.91,trailing_stop
JINDALSTEL,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:20:00,1063.4,1067.357142857143,28,-110.8,-142.45,-0.64,trailing_stop
JSWSTEEL,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:40:00,1238.9,1244.9714285714285,24,-145.71,-177.34,-1.11,trailing_stop
LODHA,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:25:00,1026.75,1033.607142857143,29,-198.86,-230.56,-0.97,trailing_stop
LTF,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:20:00,321.3,322.3357142857143,93,-96.32,-128.07,-0.49,trailing_stop
MOTHERSON,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:20:00,148.78,148.5157142857143,201,53.12,21.44,0.48,trailing_stop
MPHASIS,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:30:00,2239.5,2259.557142857143,13,-260.74,-291.78,-0.99,trailing_stop
NATIONALUM,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:30:00,347.3,348.2,86,-77.4,-109.12,-0.29,trailing_stop
PERSISTENT,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 10:05:00,4686.2,4727.285714285714,6,-246.51,-276.49,-1.02,trailing_stop
PIIND,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:20:00,2640.8,2654.2428571428572,11,-147.87,-178.77,-1.19,trailing_stop
SAIL,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:35:00,172.1,172.81857142857143,174,-125.03,-156.87,-0.48,trailing_stop
SHREECEM,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:20:00,26435,26556.428571428572,1,-121.43,-149.54,-1.21,trailing_stop
SRF,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:20:00,2815.0,2824.4142857142856,10,-94.14,-124.05,-0.72,trailing_stop
SWIGGY,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:50:00,252.07,253.16285714285715,119,-130.05,-161.94,-0.79,trailing_stop
TATACOMM,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:55:00,1958.1,1942.0,15,241.5,210.51,1.04,target_mid_band
TATASTEEL,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:25:00,190.84,191.56,157,-113.04,-144.89,-0.75,trailing_stop
TCS,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 10:45:00,2103.0,2097.6714285714284,14,74.6,43.43,0.38,trailing_stop
TECHM,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 10:25:00,1414.4,1422.8999999999999,21,-178.5,-210.11,-0.77,trailing_stop
UPL,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 09:20:00,600.25,604.4071428571428,49,-203.7,-235.02,-1.13,trailing_stop
WIPRO,bollinger_meanrev,MIS,2026-07-03 09:15:00,2026-07-03 10:55:00,177.6,177.32,168,47.04,15.43,0.24,trailing_stop
AMBUJACEM,bollinger_meanrev,MIS,2026-07-03 09:20:00,2026-07-03 09:30:00,433.15,435.07142857142856,69,-132.58,-164.36,-0.83,trailing_stop
BAJAJHLDNG,bollinger_meanrev,MIS,2026-07-03 09:20:00,2026-07-03 09:45:00,10973,11004.285714285714,2,-62.57,-85.88,-0.47,trailing_stop
BAJFINANCE,bollinger_meanrev,MIS,2026-07-03 09:20:00,2026-07-03 10:30:00,1027.9,1032.857142857143,29,-143.76,-175.46,-0.61,trailing_stop
EICHERMOT,bollinger_meanrev,MIS,2026-07-03 09:20:00,2026-07-03 10:20:00,7315.0,7332.285714285715,4,-69.14,-100.22,-0.46,trailing_stop
GODREJCP,bollinger_meanrev,MIS,2026-07-03 09:20:00,2026-07-03 09:30:00,1086.8,1093.4142857142856,27,-178.59,-209.82,-0.85,trailing_stop
HAL,bollinger_meanrev,MIS,2026-07-03 09:20:00,2026-07-03 09:40:00,4472.5,4495.0142857142855,6,-135.09,-163.63,-0.89,trailing_stop
ICICIBANK,bollinger_meanrev,MIS,2026-07-03 09:20:00,2026-07-03 10:35:00,1413.8,1412.7857142857142,21,21.3,-10.17,0.14,trailing_stop
JIOFIN,bollinger_meanrev,MIS,2026-07-03 09:20:00,2026-07-03 10:05:00,241.18,241.6242857142857,124,-55.09,-86.84,-0.61,trailing_stop
JUBLFOOD,bollinger_meanrev,MIS,2026-07-03 09:20:00,2026-07-03 10:00:00,437.3,433.4,68,265.2,233.84,1.86,target_mid_band
KPITTECH,bollinger_meanrev,MIS,2026-07-03 09:20:00,2026-07-03 09:45:00,562.9,558.7,53,222.6,191.11,0.96,target_mid_band
LICHSGFIN,bollinger_meanrev,MIS,2026-07-03 09:20:00,2026-07-03 09:50:00,559.4,561.8857142857142,53,-131.74,-163.27,-0.97,trailing_stop
MOTILALOFS,bollinger_meanrev,MIS,2026-07-03 09:20:00,2026-07-03 09:30:00,962.4,967.3357142857143,31,-153.01,-184.74,-0.91,trailing_stop
NAUKRI,bollinger_meanrev,MIS,2026-07-03 09:20:00,2026-07-03 10:10:00,1043.45,1050.5071428571428,28,-197.6,-228.71,-0.93,trailing_stop
ONGC,bollinger_meanrev,MIS,2026-07-03 09:20:00,2026-07-03 10:15:00,237.29,237.57999999999998,126,-36.54,-68.27,-0.36,trailing_stop
ULTRACEMCO,bollinger_meanrev,MIS,2026-07-03 09:20:00,2026-07-03 09:30:00,11436,11470.285714285714,2,-68.57,-92.87,-0.72,trailing_stop
VMM,bollinger_meanrev,MIS,2026-07-03 09:20:00,2026-07-03 10:05:00,123.39,123.39,243,-0.0,-31.8,-0.0,trailing_stop
ZYDUSLIFE,bollinger_meanrev,MIS,2026-07-03 09:20:00,2026-07-03 09:35:00,1108.7,1111.3,27,-70.2,-101.99,-0.57,trailing_stop
ABCAPITAL,bollinger_meanrev,MIS,2026-07-03 09:25:00,2026-07-03 09:35:00,396.95,398.9571428571429,75,-150.54,-182.2,-0.89,trailing_stop
AUBANK,bollinger_meanrev,MIS,2026-07-03 09:25:00,2026-07-03 10:15:00,1067.4,1063.6285714285714,28,105.6,73.97,0.78,trailing_stop
ICICIGI,bollinger_meanrev,MIS,2026-07-03 09:25:00,2026-07-03 10:20:00,1781.6,1767.4,16,227.2,197.12,1.67,target_mid_band
INDHOTEL,bollinger_meanrev,MIS,2026-07-03 09:25:00,2026-07-03 09:35:00,724.75,728.8785714285714,41,-169.27,-200.89,-1.11,trailing_stop
AUROPHARMA,bollinger_meanrev,MIS,2026-07-03 09:30:00,2026-07-03 09:40:00,1588.7,1600.8857142857144,18,-219.34,-249.81,-1.12,trailing_stop
GRASIM,bollinger_meanrev,MIS,2026-07-03 09:30:00,2026-07-03 10:40:00,3209.7,3194.6,9,135.9,105.35,0.88,target_mid_band
LENSKART,bollinger_meanrev,MIS,2026-07-03 09:30:00,2026-07-03 09:50:00,542.2,546.8142857142857,55,-253.79,-285.57,-1.04,trailing_stop
LUPIN,bollinger_meanrev,MIS,2026-07-03 09:35:00,2026-07-03 09:45:00,2434.5,2450.9142857142856,12,-196.97,-228.08,-1.11,trailing_stop
SUNPHARMA,bollinger_meanrev,MIS,2026-07-03 09:35:00,2026-07-03 09:55:00,1898.3,1908.9857142857143,15,-160.29,-190.58,-1.17,trailing_stop
TORNTPHARM,bollinger_meanrev,MIS,2026-07-03 09:35:00,2026-07-03 10:30:00,4737.2,4749.299999999999,6,-72.6,-102.79,-0.37,trailing_stop
BIOCON,bollinger_meanrev,MIS,2026-07-03 09:40:00,2026-07-03 10:40:00,424.55,426.25,70,-119.0,-150.59,-0.64,trailing_stop
INDUSINDBK,bollinger_meanrev,MIS,2026-07-03 09:45:00,2026-07-03 10:25:00,956.0,952.3785714285714,31,112.26,80.91,0.59,trailing_stop
M&MFIN,bollinger_meanrev,MIS,2026-07-03 09:45:00,2026-07-03 10:50:00,323.1,325.1,92,-184.0,-215.64,-0.39,trailing_stop
HUDCO,bollinger_meanrev,MIS,2026-07-03 10:00:00,2026-07-03 11:20:00,215.06,213.74571428571429,139,182.69,151.1,0.45,trailing_stop
NHPC,bollinger_meanrev,MIS,2026-07-03 10:00:00,2026-07-03 10:25:00,81.63,81.80857142857143,367,-65.54,-97.35,-0.36,trailing_stop
TATAPOWER,bollinger_meanrev,MIS,2026-07-03 10:00:00,2026-07-03 10:40:00,380.45,378.65,78,140.4,109.02,1.07,target_mid_band
TRENT,bollinger_meanrev,MIS,2026-07-03 10:10:00,2026-07-03 10:15:00,3375.0,3399.3142857142857,8,-194.51,-223.27,-0.89,trailing_stop
DLF,bollinger_meanrev,MIS,2026-07-03 10:20:00,2026-07-03 11:40:00,666.55,668.3071428571429,45,-79.07,-110.93,-0.33,trailing_stop
OIL,bollinger_meanrev,MIS,2026-07-03 10:20:00,2026-07-03 10:40:00,425.0,426.48571428571427,70,-104.0,-135.62,-0.51,trailing_stop
COALINDIA,bollinger_meanrev,MIS,2026-07-03 10:30:00,2026-07-03 10:55:00,442.9,444.9142857142857,67,-134.96,-166.51,-1.04,trailing_stop
COROMANDEL,bollinger_meanrev,MIS,2026-07-03 10:55:00,2026-07-03 12:00:00,2028.8,2033.4857142857143,14,-65.6,-95.76,-0.37,trailing_stop
GODFRYPHLP,bollinger_meanrev,MIS,2026-07-03 10:55:00,2026-07-03 11:00:00,2177.7,2183.5285714285715,13,-75.77,-105.84,-0.61,trailing_stop
UNITDSPR,bollinger_meanrev,MIS,2026-07-03 10:55:00,2026-07-03 12:05:00,1386.8,1390.7285714285715,21,-82.5,-113.44,-0.64,trailing_stop
ALKEM,bollinger_meanrev,MIS,2026-07-03 11:20:00,2026-07-03 11:45:00,5617.0,5585.0,5,160.0,130.32,1.07,target_mid_band
MANKIND,bollinger_meanrev,MIS,2026-07-03 11:20:00,2026-07-03 11:50:00,2525.6,2520.385714285714,11,57.36,27.93,0.5,trailing_stop
ADANIENSOL,bollinger_meanrev,MIS,2026-07-03 11:25:00,2026-07-03 11:50:00,1559.0,1565.3428571428572,19,-120.51,-152.0,-0.45,trailing_stop
POWERGRID,bollinger_meanrev,MIS,2026-07-03 11:50:00,2026-07-03 12:35:00,290.8,290.7142857142857,103,8.83,-22.93,0.12,trailing_stop
MAXHEALTH,bollinger_meanrev,MIS,2026-07-03 12:10:00,2026-07-03 13:25:00,1158.4,1155.8,25,65.0,34.33,0.43,target_mid_band
ABB,bollinger_meanrev,MIS,2026-07-03 12:35:00,2026-07-03 13:25:00,6903.5,6907.142857142857,4,-14.57,-43.86,-0.11,trailing_stop
