symbol,stage,entry_time,exit_time,entry_price,exit_price,shares,pnl,r_multiple,exit_reason
KEI,stage1,2021-06-16 00:00:00,2021-06-16 00:00:00,720.55,694.8,41,-1055.75,,session_close
MGL,stage1,2021-06-16 00:00:00,2021-06-16 00:00:00,1270.0,1248.75,23,-488.75,,session_close
UNOMINDA,stage1,2021-06-16 00:00:00,2021-06-16 00:00:00,322.25,327.4,93,478.95,,session_close
WHIRLPOOL,stage1,2021-06-16 00:00:00,2021-06-16 00:00:00,2397.85,2276.55,12,-1455.6,,session_close
CHAMBLFERT,stage1,2021-06-17 00:00:00,2021-06-17 00:00:00,310.0,302.5,96,-720.0,,session_close
FACT,stage1,2021-06-17 00:00:00,2021-06-17 00:00:00,144.2,144.05,208,-31.2,,session_close
GICRE,stage1,2021-06-17 00:00:00,2021-06-17 00:00:00,196.6,198.0,152,212.8,,session_close
JPPOWER,stage1,2021-06-17 00:00:00,2021-06-17 00:00:00,5.6,5.6,5357,0.0,,session_close
POLYCAB,stage1,2021-06-17 00:00:00,2021-06-17 00:00:00,1920.0,1940.35,15,305.25,,session_close
BLS,stage1,2021-06-18 00:00:00,2021-06-18 00:00:00,35.0,34.3,857,-599.9,,session_close
MARICO,stage1,2021-06-18 00:00:00,2021-06-18 00:00:00,518.3,521.15,57,162.45,,session_close
TORNTPHARM,stage1,2021-06-18 00:00:00,2021-06-18 00:00:00,1479.95,1448.85,20,-622.0,,session_close
ADANIPORTS,stage1,2021-06-21 00:00:00,2021-06-21 00:00:00,692.0,731.05,43,1679.15,,session_close
HINDUNILVR,stage1,2021-06-21 00:00:00,2021-06-21 00:00:00,2473.95,2514.35,12,484.8,,session_close
JPPOWER,stage1,2021-06-21 00:00:00,2021-06-21 00:00:00,6.05,6.1,4958,247.9,,session_close
J&KBANK,stage1,2021-06-21 00:00:00,2021-06-21 00:00:00,33.0,39.3,909,5726.7,,session_close
JWL,stage1,2021-06-21 00:00:00,2021-06-21 00:00:00,30.8,31.35,974,535.7,,session_close
SUNTV,stage1,2021-06-21 00:00:00,2021-06-21 00:00:00,544.0,551.05,55,387.75,,session_close
SUZLON,stage1,2021-06-21 00:00:00,2021-06-21 00:00:00,6.7,7.2,4477,2238.5,,session_close
TTML,stage1,2021-06-21 00:00:00,2021-06-21 00:00:00,31.0,31.85,967,821.95,,session_close
IDEA,stage1,2021-06-21 00:00:00,2021-06-21 00:00:00,10.4,10.15,2884,-721.0,,session_close
BANDHANBNK,stage1,2021-06-22 00:00:00,2021-06-22 00:00:00,343.0,342.15,87,-73.95,,session_close
CRISIL,stage1,2021-06-22 00:00:00,2021-06-22 00:00:00,2754.55,2844.6,10,900.5,,session_close
CENTRALBK,stage1,2021-06-22 00:00:00,2021-06-22 00:00:00,27.5,25.2,1090,-2507.0,,session_close
DIXON,stage1,2021-06-22 00:00:00,2021-06-22 00:00:00,4629.85,4554.55,6,-451.8,,session_close
GRAVITA,stage1,2021-06-22 00:00:00,2021-06-22 00:00:00,129.9,128.3,230,-368.0,,session_close
HFCL,stage1,2021-06-22 00:00:00,2021-06-22 00:00:00,58.45,66.8,513,4283.55,,session_close
IOB,stage1,2021-06-22 00:00:00,2021-06-22 00:00:00,27.4,24.8,1094,-2844.4,,session_close
J&KBANK,stage1,2021-06-22 00:00:00,2021-06-22 00:00:00,42.9,40.65,699,-1572.75,,session_close
OLECTRA,stage1,2021-06-22 00:00:00,2021-06-22 00:00:00,194.1,193.0,154,-169.4,,session_close
TRITURBINE,stage1,2021-06-22 00:00:00,2021-06-22 00:00:00,123.3,120.75,243,-619.65,,session_close
UNIONBANK,stage1,2021-06-22 00:00:00,2021-06-22 00:00:00,34.38,34.34,872,-34.88,,session_close
DCMSHRIRAM,stage1,2021-06-23 00:00:00,2021-06-23 00:00:00,850.0,822.5,35,-962.5,,session_close
GMRAIRPORT,stage1,2021-06-23 00:00:00,2021-06-23 00:00:00,33.0,32.4,909,-545.4,,session_close
GLAND,stage1,2021-06-23 00:00:00,2021-06-23 00:00:00,3189.0,3183.55,9,-49.05,,session_close
HFCL,stage1,2021-06-23 00:00:00,2021-06-23 00:00:00,65.15,66.7,460,713.0,,session_close
MARUTI,stage1,2021-06-23 00:00:00,2021-06-23 00:00:00,7266.1,7432.7,4,666.4,,session_close
RHIM,stage1,2021-06-23 00:00:00,2021-06-23 00:00:00,331.4,349.65,90,1642.5,,session_close
TITAGARH,stage1,2021-06-23 00:00:00,2021-06-23 00:00:00,62.35,64.15,481,865.8,,session_close
BEL,stage1,2021-06-24 00:00:00,2021-06-24 00:00:00,56.3,57.05,532,399.0,,session_close
CUB,stage1,2021-06-24 00:00:00,2021-06-24 00:00:00,126.75,129.65,236,684.4,,session_close
GODREJIND,stage1,2021-06-24 00:00:00,2021-06-24 00:00:00,582.0,561.05,51,-1068.45,,session_close
IFCI,stage1,2021-06-24 00:00:00,2021-06-24 00:00:00,16.0,15.2,1875,-1500.0,,session_close
JWL,stage1,2021-06-24 00:00:00,2021-06-24 00:00:00,33.5,32.6,895,-805.5,,session_close
MARUTI,stage1,2021-06-24 00:00:00,2021-06-24 00:00:00,7448.8,7527.45,4,314.6,,session_close
OLECTRA,stage1,2021-06-24 00:00:00,2021-06-24 00:00:00,216.5,202.8,138,-1890.6,,session_close
RHIM,stage1,2021-06-24 00:00:00,2021-06-24 00:00:00,357.0,332.35,84,-2070.6,,session_close
TIMKEN,stage1,2021-06-24 00:00:00,2021-06-24 00:00:00,1565.0,1481.6,19,-1584.6,,session_close
KEC,stage1,2021-06-25 00:00:00,2021-06-25 00:00:00,450.0,456.25,66,412.5,,session_close
TCS,stage1,2021-06-25 00:00:00,2021-06-25 00:00:00,3375.25,3380.8,8,44.4,,session_close
ABFRL,stage1,2021-06-28 00:00:00,2021-06-28 00:00:00,168.75,166.15,177,-460.2,,session_close
APOLLOHOSP,stage1,2021-06-28 00:00:00,2021-06-28 00:00:00,3447.85,3454.15,8,50.4,,session_close
NATIONALUM,stage1,2021-06-28 00:00:00,2021-06-28 00:00:00,73.58,78.38,407,1953.6,,session_close
NAVINFLUOR,stage1,2021-06-28 00:00:00,2021-06-28 00:00:00,3700.0,3709.8,8,78.4,,session_close
OLECTRA,stage1,2021-06-28 00:00:00,2021-06-28 00:00:00,224.0,212.85,133,-1482.95,,session_close
TTML,stage1,2021-06-28 00:00:00,2021-06-28 00:00:00,40.5,40.5,740,0.0,,session_close
THERMAX,stage1,2021-06-28 00:00:00,2021-06-28 00:00:00,1509.85,1478.8,19,-589.95,,session_close
IDEA,stage1,2021-06-28 00:00:00,2021-06-28 00:00:00,10.8,10.45,2777,-971.95,,session_close
BANKBARODA,stage1,2021-06-29 00:00:00,2021-06-29 00:00:00,75.25,74.45,398,-318.4,,session_close
DCMSHRIRAM,stage1,2021-06-29 00:00:00,2021-06-29 00:00:00,890.0,880.6,33,-310.2,,session_close
ICICIGI,stage1,2021-06-29 00:00:00,2021-06-29 00:00:00,1598.0,1581.9,18,-289.8,,session_close
AJANTPHARM,stage1,2021-06-30 00:00:00,2021-06-30 00:00:00,1410.0,1432.45,21,471.45,,session_close
APOLLOHOSP,stage1,2021-06-30 00:00:00,2021-06-30 00:00:00,3617.0,3619.85,8,22.8,,session_close
MARICO,stage1,2021-06-30 00:00:00,2021-06-30 00:00:00,543.0,530.8,55,-671.0,,session_close
SAREGAMA,stage1,2021-06-30 00:00:00,2021-06-30 00:00:00,300.9,293.5,99,-732.6,,session_close
TATAELXSI,stage1,2021-06-30 00:00:00,2021-06-30 00:00:00,4039.0,4304.3,7,1857.1,,session_close
CUMMINSIND,stage1,2021-07-01 00:00:00,2021-07-01 00:00:00,904.95,889.6,33,-506.55,,session_close
HBLENGINE,stage1,2021-07-01 00:00:00,2021-07-01 00:00:00,49.3,50.4,608,668.8,,session_close
PFC,stage1,2021-07-01 00:00:00,2021-07-01 00:00:00,103.6,97.55,289,-1748.45,,session_close
SCHNEIDER,stage1,2021-07-01 00:00:00,2021-07-01 00:00:00,128.5,124.75,233,-873.75,,session_close
TATAELXSI,stage1,2021-07-01 00:00:00,2021-07-01 00:00:00,4375.3,4243.75,6,-789.3,,session_close
DABUR,stage1,2021-07-02 00:00:00,2021-07-02 00:00:00,591.55,590.45,50,-55.0,,session_close
DEEPAKNTR,stage1,2021-07-02 00:00:00,2021-07-02 00:00:00,1898.0,1927.6,15,444.0,,session_close
ERIS,stage1,2021-07-02 00:00:00,2021-07-02 00:00:00,764.75,758.65,39,-237.9,,session_close
IIFL,stage1,2021-07-02 00:00:00,2021-07-02 00:00:00,267.05,256.65,112,-1164.8,,session_close
NAUKRI,stage1,2021-07-02 00:00:00,2021-07-02 00:00:00,1063.5,1073.0,28,266.0,,session_close
JINDALSAW,stage1,2021-07-02 00:00:00,2021-07-02 00:00:00,62.25,61.2,481,-505.05,,session_close
KEI,stage1,2021-07-02 00:00:00,2021-07-02 00:00:00,759.0,735.55,39,-914.55,,session_close
LINDEINDIA,stage1,2021-07-02 00:00:00,2021-07-02 00:00:00,1749.75,1740.35,17,-159.8,,session_close
RKFORGE,stage1,2021-07-02 00:00:00,2021-07-02 00:00:00,140.4,138.75,213,-351.45,,session_close
BSE,stage1,2021-07-05 00:00:00,2021-07-05 00:00:00,108.0,108.5,277,138.5,,session_close
CCL,stage1,2021-07-05 00:00:00,2021-07-05 00:00:00,400.0,399.7,75,-22.5,,session_close
HAL,stage1,2021-07-05 00:00:00,2021-07-05 00:00:00,538.05,531.1,55,-382.25,,session_close
MAXHEALTH,stage1,2021-07-05 00:00:00,2021-07-05 00:00:00,278.2,282.55,107,465.45,,session_close
OLECTRA,stage1,2021-07-05 00:00:00,2021-07-05 00:00:00,247.45,262.35,121,1802.9,,session_close
PIIND,stage1,2021-07-05 00:00:00,2021-07-05 00:00:00,3049.0,3005.7,9,-389.7,,session_close
TATACHEM,stage1,2021-07-05 00:00:00,2021-07-05 00:00:00,774.95,773.45,38,-57.0,,session_close
TRENT,stage1,2021-07-05 00:00:00,2021-07-05 00:00:00,606.3,601.3,49,-245.0,,session_close
ANANTRAJ,stage1,2021-07-06 00:00:00,2021-07-06 00:00:00,64.9,64.9,462,0.0,,session_close
BLUESTARCO,stage1,2021-07-06 00:00:00,2021-07-06 00:00:00,439.85,429.05,68,-734.4,,session_close
CEMPRO,stage1,2021-07-06 00:00:00,2021-07-06 00:00:00,88.65,89.85,338,405.6,,session_close
CRAFTSMAN,stage1,2021-07-06 00:00:00,2021-07-06 00:00:00,2058.85,1991.65,14,-940.8,,session_close
GODREJPROP,stage1,2021-07-06 00:00:00,2021-07-06 00:00:00,1452.3,1433.75,20,-371.0,,session_close
GRAVITA,stage1,2021-07-06 00:00:00,2021-07-06 00:00:00,143.3,141.25,209,-428.45,,session_close
HFCL,stage1,2021-07-06 00:00:00,2021-07-06 00:00:00,91.95,87.0,326,-1613.7,,session_close
HAVELLS,stage1,2021-07-06 00:00:00,2021-07-06 00:00:00,1027.45,1021.4,29,-175.45,,session_close
IRCTC,stage1,2021-07-06 00:00:00,2021-07-06 00:00:00,440.0,433.8,68,-421.6,,session_close
KPRMILL,stage1,2021-07-06 00:00:00,2021-07-06 00:00:00,335.15,328.1,89,-627.45,,session_close
LTFOODS,stage1,2021-07-06 00:00:00,2021-07-06 00:00:00,81.35,80.05,368,-478.4,,session_close
MOTILALOFS,stage1,2021-07-06 00:00:00,2021-07-06 00:00:00,220.0,219.1,136,-122.4,,session_close
MUTHOOTFIN,stage1,2021-07-06 00:00:00,2021-07-06 00:00:00,1568.0,1535.2,19,-623.2,,session_close
NEWGEN,stage1,2021-07-06 00:00:00,2021-07-06 00:00:00,374.45,360.8,80,-1092.0,,session_close
OLECTRA,stage1,2021-07-06 00:00:00,2021-07-06 00:00:00,262.6,259.95,114,-302.1,,session_close
PIDILITIND,stage1,2021-07-06 00:00:00,2021-07-06 00:00:00,1133.4,1115.6,26,-462.8,,session_close
SAREGAMA,stage1,2021-07-06 00:00:00,2021-07-06 00:00:00,309.35,321.2,96,1137.6,,session_close
TEJASNET,stage1,2021-07-06 00:00:00,2021-07-06 00:00:00,197.4,188.05,151,-1411.85,,session_close
TRIDENT,stage1,2021-07-06 00:00:00,2021-07-06 00:00:00,17.63,17.68,1701,85.05,,session_close
3MINDIA,stage1,2021-07-07 00:00:00,2021-07-07 00:00:00,24898.0,24327.25,1,-570.75,,session_close
ATGL,stage1,2021-07-07 00:00:00,2021-07-07 00:00:00,872.3,900.8,34,969.0,,session_close
FORCEMOT,stage1,2021-07-07 00:00:00,2021-07-07 00:00:00,1441.8,1357.4,20,-1688.0,,session_close
SAREGAMA,stage1,2021-07-07 00:00:00,2021-07-07 00:00:00,330.45,326.2,90,-382.5,,session_close
SHREECEM,stage1,2021-07-07 00:00:00,2021-07-07 00:00:00,27705.0,27547.0,1,-158.0,,session_close
RAMCOCEM,stage1,2021-07-07 00:00:00,2021-07-07 00:00:00,1088.0,1080.65,27,-198.45,,session_close
ULTRACEMCO,stage1,2021-07-07 00:00:00,2021-07-07 00:00:00,6798,6787,4,-44,,session_close
AAVAS,stage1,2021-07-08 00:00:00,2021-07-08 00:00:00,2974.05,2924.7,10,-493.5,,session_close
BERGEPAINT,stage1,2021-07-08 00:00:00,2021-07-08 00:00:00,710.45,701.4,42,-380.1,,session_close
BHARATFORG,stage1,2021-07-08 00:00:00,2021-07-08 00:00:00,807.0,808.95,37,72.15,,session_close
CARBORUNIV,stage1,2021-07-08 00:00:00,2021-07-08 00:00:00,670.0,655.2,44,-651.2,,session_close
GODREJPROP,stage1,2021-07-08 00:00:00,2021-07-08 00:00:00,1502.0,1454.65,19,-899.65,,session_close
HOMEFIRST,stage1,2021-07-08 00:00:00,2021-07-08 00:00:00,549.75,574.0,54,1309.5,,session_close
JMFINANCIL,stage1,2021-07-08 00:00:00,2021-07-08 00:00:00,96.0,92.95,312,-951.6,,session_close
LEMONTREE,stage1,2021-07-08 00:00:00,2021-07-08 00:00:00,46.9,44.25,639,-1693.35,,session_close
MOTILALOFS,stage1,2021-07-08 00:00:00,2021-07-08 00:00:00,241.8,236.35,124,-675.8,,session_close
RBLBANK,stage1,2021-07-08 00:00:00,2021-07-08 00:00:00,223.75,215.75,134,-1072.0,,session_close
AEGISLOG,stage1,2021-07-09 00:00:00,2021-07-09 00:00:00,372.7,374.6,80,152.0,,session_close
COFORGE,stage1,2021-07-09 00:00:00,2021-07-09 00:00:00,890.0,871.5,33,-610.5,,session_close
HAL,stage1,2021-07-09 00:00:00,2021-07-09 00:00:00,575.5,559.3,52,-842.4,,session_close
IGL,stage1,2021-07-09 00:00:00,2021-07-09 00:00:00,290.0,285.0,103,-515.0,,session_close
RITES,stage1,2021-07-09 00:00:00,2021-07-09 00:00:00,145.25,142.2,206,-628.3,,session_close
ANGELONE,stage1,2021-07-12 00:00:00,2021-07-12 00:00:00,96.8,101.6,309,1483.2,,session_close
ANURAS,stage1,2021-07-12 00:00:00,2021-07-12 00:00:00,823.0,829.6,36,237.6,,session_close
BAJAJFINSV,stage1,2021-07-12 00:00:00,2021-07-12 00:00:00,1288.9,1290.9,23,46.0,,session_close
BRIGADE,stage1,2021-07-12 00:00:00,2021-07-12 00:00:00,240.75,242.5,124,217.0,,session_close
GRANULES,stage1,2021-07-12 00:00:00,2021-07-12 00:00:00,371.15,373.05,80,152.0,,session_close
JSL,stage1,2021-07-12 00:00:00,2021-07-12 00:00:00,124.0,125.7,241,409.7,,session_close
LODHA,stage1,2021-07-12 00:00:00,2021-07-12 00:00:00,395.0,395.2,75,15.0,,session_close
NCC,stage1,2021-07-12 00:00:00,2021-07-12 00:00:00,95.5,96.7,314,376.8,,session_close
OFSS,stage1,2021-07-12 00:00:00,2021-07-12 00:00:00,3507.5,3448.0,8,-476.0,,session_close
ABREL,stage1,2021-07-13 00:00:00,2021-07-13 00:00:00,713.95,707.45,42,-273.0,,session_close
ANANTRAJ,stage1,2021-07-13 00:00:00,2021-07-13 00:00:00,70.2,70.85,427,277.55,,session_close
ASTERDM,stage1,2021-07-13 00:00:00,2021-07-13 00:00:00,170.0,166.2,176,-668.8,,session_close
DLF,stage1,2021-07-13 00:00:00,2021-07-13 00:00:00,313.95,314.2,95,23.75,,session_close
DALBHARAT,stage1,2021-07-13 00:00:00,2021-07-13 00:00:00,2168.6,2196.45,13,362.05,,session_close
FORCEMOT,stage1,2021-07-13 00:00:00,2021-07-13 00:00:00,1649.8,1618.75,18,-558.9,,session_close
JKCEMENT,stage1,2021-07-13 00:00:00,2021-07-13 00:00:00,3238.75,3220.55,9,-163.8,,session_close
MANAPPURAM,stage1,2021-07-13 00:00:00,2021-07-13 00:00:00,185.6,185.05,161,-88.55,,session_close
WELSPUNLIV,stage1,2021-07-13 00:00:00,2021-07-13 00:00:00,114.05,117.4,263,881.05,,session_close
ABFRL,stage1,2021-07-14 00:00:00,2021-07-14 00:00:00,174.05,172.3,172,-301.0,,session_close
ANANTRAJ,stage1,2021-07-14 00:00:00,2021-07-14 00:00:00,70.0,70.45,428,192.6,,session_close
BSE,stage1,2021-07-14 00:00:00,2021-07-14 00:00:00,121.0,121.0,247,0.0,,session_close
CESC,stage1,2021-07-14 00:00:00,2021-07-14 00:00:00,80.3,80.12,373,-67.14,,session_close
CANFINHOME,stage1,2021-07-14 00:00:00,2021-07-14 00:00:00,552.0,548.85,54,-170.1,,session_close
CAPLIPOINT,stage1,2021-07-14 00:00:00,2021-07-14 00:00:00,690.25,690.25,43,0.0,,session_close
CDSL,stage1,2021-07-14 00:00:00,2021-07-14 00:00:00,622.35,652.2,48,1432.8,,session_close
CAMS,stage1,2021-07-14 00:00:00,2021-07-14 00:00:00,599.4,691.2,50,4590.0,,session_close
IEX,stage1,2021-07-14 00:00:00,2021-07-14 00:00:00,138.35,138.0,216,-75.6,,session_close
JBMA,stage1,2021-07-14 00:00:00,2021-07-14 00:00:00,93.7,100.0,320,2016.0,,session_close
KPIL,stage1,2021-07-14 00:00:00,2021-07-14 00:00:00,474.0,461.85,63,-765.45,,session_close
MINDACORP,stage1,2021-07-14 00:00:00,2021-07-14 00:00:00,138.4,135.6,216,-604.8,,session_close
MCX,stage1,2021-07-14 00:00:00,2021-07-14 00:00:00,322.0,321.0,93,-93.0,,session_close
PATANJALI,stage1,2021-07-14 00:00:00,2021-07-14 00:00:00,383.3,375.7,78,-592.8,,session_close
RITES,stage1,2021-07-14 00:00:00,2021-07-14 00:00:00,150.0,146.9,200,-620.0,,session_close
TTML,stage1,2021-07-14 00:00:00,2021-07-14 00:00:00,45.35,44.05,661,-859.3,,session_close
CEATLTD,stage1,2021-07-15 00:00:00,2021-07-15 00:00:00,1443.65,1437.7,20,-119.0,,session_close
CDSL,stage1,2021-07-15 00:00:00,2021-07-15 00:00:00,654.5,699.75,45,2036.25,,session_close
COFORGE,stage1,2021-07-15 00:00:00,2021-07-15 00:00:00,909.0,918.0,33,297.0,,session_close
CAMS,stage1,2021-07-15 00:00:00,2021-07-15 00:00:00,700.8,671.0,42,-1251.6,,session_close
FLUOROCHEM,stage1,2021-07-15 00:00:00,2021-07-15 00:00:00,1429.9,1468.75,20,777.0,,session_close
JMFINANCIL,stage1,2021-07-15 00:00:00,2021-07-15 00:00:00,107.2,107.75,279,153.45,,session_close
LTTS,stage1,2021-07-15 00:00:00,2021-07-15 00:00:00,3145.0,3461.25,9,2846.25,,session_close
LTM,stage1,2021-07-15 00:00:00,2021-07-15 00:00:00,4260.15,4420.25,7,1120.7,,session_close
MPHASIS,stage1,2021-07-15 00:00:00,2021-07-15 00:00:00,2215.6,2228.6,13,169.0,,session_close
OFSS,stage1,2021-07-15 00:00:00,2021-07-15 00:00:00,3711.0,3630.0,8,-648.0,,session_close
RAILTEL,stage1,2021-07-15 00:00:00,2021-07-15 00:00:00,150.2,148.3,199,-378.1,,session_close
WIPRO,stage1,2021-07-15 00:00:00,2021-07-15 00:00:00,268.15,275.25,111,788.1,,session_close
BSE,stage1,2021-07-16 00:00:00,2021-07-16 00:00:00,129.0,132.5,232,812.0,,session_close
BSOFT,stage1,2021-07-16 00:00:00,2021-07-16 00:00:00,425.0,420.05,70,-346.5,,session_close
BRIGADE,stage1,2021-07-16 00:00:00,2021-07-16 00:00:00,262.5,254.35,114,-929.1,,session_close
CDSL,stage1,2021-07-16 00:00:00,2021-07-16 00:00:00,705.0,724.65,42,825.3,,session_close
HCLTECH,stage1,2021-07-16 00:00:00,2021-07-16 00:00:00,1044.9,1005.0,28,-1117.2,,session_close
HDFCAMC,stage1,2021-07-16 00:00:00,2021-07-16 00:00:00,1502.1,1486.0,19,-305.9,,session_close
HINDZINC,stage1,2021-07-16 00:00:00,2021-07-16 00:00:00,349.5,344.1,85,-459.0,,session_close
INTELLECT,stage1,2021-07-16 00:00:00,2021-07-16 00:00:00,780.0,777.0,38,-114.0,,session_close
KIRLOSENG,stage1,2021-07-16 00:00:00,2021-07-16 00:00:00,270.05,262.5,111,-838.05,,session_close
LTTS,stage1,2021-07-16 00:00:00,2021-07-16 00:00:00,3457.0,3396.7,8,-482.4,,session_close
LT,stage1,2021-07-16 00:00:00,2021-07-16 00:00:00,1609.35,1618.75,18,169.2,,session_close
LODHA,stage1,2021-07-16 00:00:00,2021-07-16 00:00:00,418.55,426.3,71,550.25,,session_close
MAZDOCK,stage1,2021-07-16 00:00:00,2021-07-16 00:00:00,133.0,130.15,225,-641.25,,session_close
MINDACORP,stage1,2021-07-16 00:00:00,2021-07-16 00:00:00,145.2,143.1,206,-432.6,,session_close
MCX,stage1,2021-07-16 00:00:00,2021-07-16 00:00:00,341.0,344.0,87,261.0,,session_close
OBEROIRLTY,stage1,2021-07-16 00:00:00,2021-07-16 00:00:00,714.85,706.75,41,-332.1,,session_close
SOBHA,stage1,2021-07-16 00:00:00,2021-07-16 00:00:00,660.9,640.75,45,-906.75,,session_close
TECHM,stage1,2021-07-16 00:00:00,2021-07-16 00:00:00,1037.9,1029.2,28,-243.6,,session_close
WIPRO,stage1,2021-07-16 00:00:00,2021-07-16 00:00:00,277.2,276.1,108,-118.8,,session_close
ANGELONE,stage1,2021-07-19 00:00:00,2021-07-19 00:00:00,131.8,135.7,227,885.3,,session_close
BATAINDIA,stage1,2021-07-19 00:00:00,2021-07-19 00:00:00,1618.0,1607.0,18,-198.0,,session_close
CIEINDIA,stage1,2021-07-19 00:00:00,2021-07-19 00:00:00,250.8,246.95,119,-458.15,,session_close
CYIENT,stage1,2021-07-19 00:00:00,2021-07-19 00:00:00,1045.0,1014.2,28,-862.4,,session_close
DIVISLAB,stage1,2021-07-19 00:00:00,2021-07-19 00:00:00,4749.95,4807.45,6,345.0,,session_close
ELECON,stage1,2021-07-19 00:00:00,2021-07-19 00:00:00,71.0,69.2,422,-759.6,,session_close
FSL,stage1,2021-07-19 00:00:00,2021-07-19 00:00:00,220.0,222.15,136,292.4,,session_close
GLENMARK,stage1,2021-07-19 00:00:00,2021-07-19 00:00:00,676.0,682.55,44,288.2,,session_close
IRCTC,stage1,2021-07-19 00:00:00,2021-07-19 00:00:00,481.0,484.9,62,241.8,,session_close
PRESTIGE,stage1,2021-07-19 00:00:00,2021-07-19 00:00:00,324.4,336.5,92,1113.2,,session_close
PFOCUS,stage1,2021-07-19 00:00:00,2021-07-19 00:00:00,61.9,61.3,484,-290.4,,session_close
TTML,stage1,2021-07-19 00:00:00,2021-07-19 00:00:00,43.4,43.85,691,310.95,,session_close
UNITDSPR,stage1,2021-07-19 00:00:00,2021-07-19 00:00:00,666.8,659.95,44,-301.4,,session_close
WOCKPHARMA,stage1,2021-07-19 00:00:00,2021-07-19 00:00:00,524.2,535.45,57,641.25,,session_close
ZENSARTECH,stage1,2021-07-19 00:00:00,2021-07-19 00:00:00,363.2,364.5,82,106.6,,session_close
CRISIL,stage1,2021-07-20 00:00:00,2021-07-20 00:00:00,3199.0,3004.15,9,-1753.65,,session_close
CDSL,stage1,2021-07-20 00:00:00,2021-07-20 00:00:00,765.25,750.85,39,-561.6,,session_close
IEX,stage1,2021-07-20 00:00:00,2021-07-20 00:00:00,146.35,142.35,204,-816.0,,session_close
PIIND,stage1,2021-07-20 00:00:00,2021-07-20 00:00:00,3170.1,3088.2,9,-737.1,,session_close
USHAMART,stage1,2021-07-20 00:00:00,2021-07-20 00:00:00,59.4,57.55,505,-934.25,,session_close
ACC,stage1,2021-07-22 00:00:00,2021-07-22 00:00:00,2340.0,2290.25,12,-597.0,,session_close
AMBUJACEM,stage1,2021-07-22 00:00:00,2021-07-22 00:00:00,407.25,400.2,73,-514.65,,session_close
ASIANPAINT,stage1,2021-07-22 00:00:00,2021-07-22 00:00:00,3130.0,3106.75,9,-209.25,,session_close
BERGEPAINT,stage1,2021-07-22 00:00:00,2021-07-22 00:00:00,727.45,713.1,41,-588.35,,session_close
COHANCE,stage1,2021-07-22 00:00:00,2021-07-22 00:00:00,480.0,487.05,62,437.1,,session_close
ELECON,stage1,2021-07-22 00:00:00,2021-07-22 00:00:00,73.8,72.7,406,-446.6,,session_close
JUBLINGREA,stage1,2021-07-22 00:00:00,2021-07-22 00:00:00,609.4,652.8,49,2126.6,,session_close
ATGL,stage1,2021-07-23 00:00:00,2021-07-23 00:00:00,883.0,880.6,33,-79.2,,session_close
BAJFINANCE,stage1,2021-07-23 00:00:00,2021-07-23 00:00:00,619.0,618.0,48,-48.0,,session_close
BDL,stage1,2021-07-23 00:00:00,2021-07-23 00:00:00,203.5,197.4,147,-896.7,,session_close
BHARTIARTL,stage1,2021-07-23 00:00:00,2021-07-23 00:00:00,537.6,538.2,55,33.0,,session_close
CAPLIPOINT,stage1,2021-07-23 00:00:00,2021-07-23 00:00:00,755.0,791.95,39,1441.05,,session_close
GALLANTT,stage1,2021-07-23 00:00:00,2021-07-23 00:00:00,84.25,81.25,356,-1068.0,,session_close
GLAND,stage1,2021-07-23 00:00:00,2021-07-23 00:00:00,4150.0,4016.85,7,-932.05,,session_close
INTELLECT,stage1,2021-07-23 00:00:00,2021-07-23 00:00:00,819.0,853.55,36,1243.8,,session_close
JSL,stage1,2021-07-23 00:00:00,2021-07-23 00:00:00,148.0,154.7,202,1353.4,,session_close
MANAPPURAM,stage1,2021-07-23 00:00:00,2021-07-23 00:00:00,198.3,195.45,151,-430.35,,session_close
MAZDOCK,stage1,2021-07-23 00:00:00,2021-07-23 00:00:00,136.3,131.7,220,-1012.0,,session_close
MUTHOOTFIN,stage1,2021-07-23 00:00:00,2021-07-23 00:00:00,1616.0,1567.05,18,-881.1,,session_close
TECHM,stage1,2021-07-23 00:00:00,2021-07-23 00:00:00,1049.0,1055.8,28,190.4,,session_close
TEJASNET,stage1,2021-07-23 00:00:00,2021-07-23 00:00:00,193.0,201.1,155,1255.5,,session_close
TRENT,stage1,2021-07-23 00:00:00,2021-07-23 00:00:00,615.3,594.1,48,-1017.6,,session_close
USHAMART,stage1,2021-07-23 00:00:00,2021-07-23 00:00:00,65.5,68.6,458,1419.8,,session_close
APARINDS,stage1,2021-07-26 00:00:00,2021-07-26 00:00:00,616.4,610.15,48,-300.0,,session_close
CAPLIPOINT,stage1,2021-07-26 00:00:00,2021-07-26 00:00:00,815.45,944.0,36,4627.8,,session_close
COHANCE,stage1,2021-07-26 00:00:00,2021-07-26 00:00:00,502.0,499.4,59,-153.4,,session_close
GLAXO,stage1,2021-07-26 00:00:00,2021-07-26 00:00:00,1657.8,1685.5,18,498.6,,session_close
ITC,stage1,2021-07-26 00:00:00,2021-07-26 00:00:00,176.5,174.1,169,-405.6,,session_close
JSWENERGY,stage1,2021-07-26 00:00:00,2021-07-26 00:00:00,240.95,241.05,124,12.4,,session_close
JSL,stage1,2021-07-26 00:00:00,2021-07-26 00:00:00,160.8,152.45,186,-1553.1,,session_close
