symbol,stage,product,entry_time,exit_time,entry_price,exit_price,shares,gross_pnl,net_pnl,r_multiple,exit_reason
INDUSTOWER,stage1,MIS,2025-10-29 00:00:00,2025-10-29 00:00:00,385.95,381.05,77,-377.3,-408.57,,session_close
JINDALSTEL,stage1,MIS,2025-10-29 00:00:00,2025-10-29 00:00:00,1063.0,1070.6,28,212.8,181.1,,session_close
JSWSTEEL,stage1,MIS,2025-10-29 00:00:00,2025-10-29 00:00:00,1189.2,1207.9,25,467.5,435.67,,session_close
MOTILALOFS,stage1,MIS,2025-10-29 00:00:00,2025-10-29 00:00:00,1055.05,1007.8,28,-1323.0,-1353.48,,session_close
SUZLON,stage1,MIS,2025-10-29 00:00:00,2025-10-29 00:00:00,56.44,58.19,531,929.25,896.87,,session_close
TATASTEEL,stage1,MIS,2025-10-29 00:00:00,2025-10-29 00:00:00,183.67,185.19,163,247.76,215.85,,session_close
UPL,stage1,MIS,2025-10-29 00:00:00,2025-10-29 00:00:00,708.2,720.05,42,497.7,465.84,,session_close
ADANIENSOL,stage1,MIS,2025-10-30 00:00:00,2025-10-30 00:00:00,971.9,965.65,30,-187.5,-218.3,,session_close
ADANIGREEN,stage1,MIS,2025-10-30 00:00:00,2025-10-30 00:00:00,1112.6,1140.1,26,715.0,683.87,,session_close
AMBUJACEM,stage1,MIS,2025-10-30 00:00:00,2025-10-30 00:00:00,574.0,567.9,52,-317.2,-348.65,,session_close
BHEL,stage1,MIS,2025-10-30 00:00:00,2025-10-30 00:00:00,254.0,261.29,118,860.22,827.89,,session_close
HUDCO,stage1,MIS,2025-10-30 00:00:00,2025-10-30 00:00:00,235.66,239.74,127,518.16,486.09,,session_close
IOC,stage1,MIS,2025-10-30 00:00:00,2025-10-30 00:00:00,158.24,158.65,189,77.49,45.73,,session_close
RECLTD,stage1,MIS,2025-10-30 00:00:00,2025-10-30 00:00:00,387.5,378.3,77,-708.4,-739.59,,session_close
SHREECEM,stage1,MIS,2025-10-30 00:00:00,2025-10-30 00:00:00,29200.0,28740.0,1,-460.0,-490.67,,session_close
SUZLON,stage1,MIS,2025-10-30 00:00:00,2025-10-30 00:00:00,58.5,58.51,512,5.12,-26.65,,session_close
TATAPOWER,stage1,MIS,2025-10-30 00:00:00,2025-10-30 00:00:00,411.05,409.8,72,-90.0,-121.33,,session_close
UPL,stage1,MIS,2025-10-30 00:00:00,2025-10-30 00:00:00,721.85,721.35,41,-20.5,-51.87,,session_close
VBL,stage1,MIS,2025-10-30 00:00:00,2025-10-30 00:00:00,495.0,485.25,60,-585.0,-616.12,,session_close
ABCAPITAL,stage1,MIS,2025-10-31 00:00:00,2025-10-31 00:00:00,326.95,324.2,91,-250.25,-281.64,,session_close
ADANIGREEN,stage1,MIS,2025-10-31 00:00:00,2025-10-31 00:00:00,1145.0,1140.0,26,-130.0,-161.49,,session_close
BHEL,stage1,MIS,2025-10-31 00:00:00,2025-10-31 00:00:00,261.29,265.49,114,478.8,446.91,,session_close
CANBK,stage1,MIS,2025-10-31 00:00:00,2025-10-31 00:00:00,127.19,132.62,235,1276.05,1243.54,,session_close
MFSL,stage1,MIS,2025-10-31 00:00:00,2025-10-31 00:00:00,1556.2,1546.5,19,-184.3,-215.54,,session_close
OIL,stage1,MIS,2025-10-31 00:00:00,2025-10-31 00:00:00,435.0,433.35,68,-112.2,-143.5,,session_close
POLICYBZR,stage1,MIS,2025-10-31 00:00:00,2025-10-31 00:00:00,1839.1,1785.4,16,-859.2,-889.85,,session_close
BEL,stage1,MIS,2025-11-03 00:00:00,2025-11-03 00:00:00,428.0,422.3,70,-399.0,-430.52,,session_close
CANBK,stage1,MIS,2025-11-03 00:00:00,2025-11-03 00:00:00,133.27,135.14,225,420.75,388.68,,session_close
IDFCFIRSTB,stage1,MIS,2025-11-03 00:00:00,2025-11-03 00:00:00,82.0,81.99,365,-3.65,-35.39,,session_close
BANKBARODA,stage1,MIS,2025-11-04 00:00:00,2025-11-04 00:00:00,281.85,279.05,106,-296.8,-328.29,,session_close
BPCL,stage1,MIS,2025-11-04 00:00:00,2025-11-04 00:00:00,352.2,355.2,85,255.0,223.09,,session_close
GODREJCP,stage1,MIS,2025-11-04 00:00:00,2025-11-04 00:00:00,1178.6,1163.4,25,-380.0,-411.0,,session_close
PHOENIXLTD,stage1,MIS,2025-11-04 00:00:00,2025-11-04 00:00:00,1745.9,1767.7,17,370.6,338.89,,session_close
SHRIRAMFIN,stage1,MIS,2025-11-04 00:00:00,2025-11-04 00:00:00,792.45,796.5,37,149.85,118.66,,session_close
TATACONSUM,stage1,MIS,2025-11-04 00:00:00,2025-11-04 00:00:00,1199.8,1179.3,25,-512.5,-543.98,,session_close
POWERINDIA,stage1,MIS,2025-11-06 00:00:00,2025-11-06 00:00:00,20305.0,20207.0,1,-98.0,-119.47,,session_close
TITAN,stage1,MIS,2025-11-06 00:00:00,2025-11-06 00:00:00,3780.0,3774.4,7,-39.2,-67.23,,session_close
ASTRAL,stage1,MIS,2025-11-07 00:00:00,2025-11-07 00:00:00,1560.1,1557.3,19,-53.2,-84.6,,session_close
BAJAJHLDNG,stage1,MIS,2025-11-07 00:00:00,2025-11-07 00:00:00,13000.0,12580.0,2,-840.0,-867.03,,session_close
BRITANNIA,stage1,MIS,2025-11-10 00:00:00,2025-11-10 00:00:00,6190.0,6133.5,4,-226.0,-252.11,,session_close
BSE,stage1,MIS,2025-11-10 00:00:00,2025-11-10 00:00:00,2690.0,2625.3,11,-711.7,-742.62,,session_close
LTF,stage1,MIS,2025-11-10 00:00:00,2025-11-10 00:00:00,304.0,300.9,98,-303.8,-335.2,,session_close
NATIONALUM,stage1,MIS,2025-11-11 00:00:00,2025-11-11 00:00:00,258.0,265.66,116,888.56,856.25,,session_close
TORNTPHARM,stage1,MIS,2025-11-11 00:00:00,2025-11-11 00:00:00,3817.5,3825.8,7,58.1,29.72,,session_close
BHARATFORG,stage1,MIS,2025-11-12 00:00:00,2025-11-12 00:00:00,1410.0,1389.2,21,-436.8,-467.92,,session_close
BHEL,stage1,MIS,2025-11-12 00:00:00,2025-11-12 00:00:00,285.5,287.05,105,162.75,130.86,,session_close
NATIONALUM,stage1,MIS,2025-11-12 00:00:00,2025-11-12 00:00:00,265.5,266.95,112,162.4,130.76,,session_close
ADANIENT,stage1,MIS,2025-11-13 00:00:00,2025-11-13 00:00:00,2425.7,2412.3,12,-160.8,-191.57,,session_close
BAJAJFINSV,stage1,MIS,2025-11-13 00:00:00,2025-11-13 00:00:00,2045.0,2056.2,14,156.8,126.34,,session_close
BIOCON,stage1,MIS,2025-11-13 00:00:00,2025-11-13 00:00:00,407.15,417.0,73,719.05,687.07,,session_close
INDUSINDBK,stage1,MIS,2025-11-13 00:00:00,2025-11-13 00:00:00,862.0,863.45,34,49.3,18.19,,session_close
MANKIND,stage1,MIS,2025-11-13 00:00:00,2025-11-13 00:00:00,2280.9,2257.0,13,-310.7,-341.95,,session_close
MFSL,stage1,MIS,2025-11-13 00:00:00,2025-11-13 00:00:00,1718.8,1707.4,17,-193.8,-224.66,,session_close
ASHOKLEY,stage1,MIS,2025-11-14 00:00:00,2025-11-14 00:00:00,150.0,148.26,200,-348.0,-379.59,,session_close
MUTHOOTFIN,stage1,MIS,2025-11-17 00:00:00,2025-11-17 00:00:00,3725.6,3760.5,8,279.2,247.41,,session_close
HEROMOTOCO,stage1,MIS,2025-11-18 00:00:00,2025-11-18 00:00:00,5820.0,5799.5,5,-102.5,-133.29,,session_close
HUDCO,stage1,MIS,2025-11-18 00:00:00,2025-11-18 00:00:00,241.0,243.93,124,363.32,331.4,,session_close
SIEMENS,stage1,MIS,2025-11-18 00:00:00,2025-11-18 00:00:00,3244.8,3249.5,9,42.3,11.3,,session_close
GMRAIRPORT,stage1,MIS,2025-11-19 00:00:00,2025-11-19 00:00:00,104.2,102.92,287,-367.36,-398.84,,session_close
HCLTECH,stage1,MIS,2025-11-20 00:00:00,2025-11-20 00:00:00,1662.6,1645.4,18,-309.6,-341.14,,session_close
