symbol,stage,product,entry_time,exit_time,entry_price,exit_price,shares,gross_pnl,net_pnl,r_multiple,exit_reason
BIOCON,swing,CNC,2026-05-07 00:00:00,2026-05-13 00:00:00,384.0,417.6,111,3729.6,3615.08,1.25,max_hold_exit
MARUTI,swing,CNC,2026-05-07 00:00:00,2026-05-13 00:00:00,13722.0,13103.0,2,-1238.0,-1313.64,-0.62,max_hold_exit
SRF,swing,CNC,2026-05-07 00:00:00,2026-05-13 00:00:00,2714.9,2695.2,14,-275.8,-375.92,-0.09,max_hold_exit
BAJAJFINSV,swing,CNC,2026-05-08 00:00:00,2026-05-14 00:00:00,1824.5,1740.2,24,-2023.2,-2134.35,-0.69,max_hold_exit
M&M,swing,CNC,2026-05-08 00:00:00,2026-05-14 00:00:00,3357.8,3173.9,11,-2022.9,-2118.82,-0.68,max_hold_exit
M&MFIN,swing,CNC,2026-05-08 00:00:00,2026-05-14 00:00:00,319.8,313.85,81,-481.95,-554.95,-0.16,max_hold_exit
MFSL,swing,CNC,2026-05-08 00:00:00,2026-05-14 00:00:00,1718.8,1631.4,24,-2097.6,-2203.04,-0.72,max_hold_exit
COFORGE,swing,CNC,2026-05-11 00:00:00,2026-05-15 00:00:00,1375.8,1282.1,18,-1686.6,-1755.82,-0.58,max_hold_exit
SHRIRAMFIN,swing,CNC,2026-05-11 00:00:00,2026-05-15 00:00:00,990.0,937.9,32,-1667.2,-1751.81,-0.56,max_hold_exit
TVSMOTOR,swing,CNC,2026-05-11 00:00:00,2026-05-15 00:00:00,3651.0,3466.8,9,-1657.8,-1745.04,-0.57,max_hold_exit
ICICIGI,swing,CNC,2026-05-12 00:00:00,2026-05-18 00:00:00,1834.0,1813.0,23,-483.0,-592.18,-0.16,max_hold_exit
OIL,swing,CNC,2026-05-14 00:00:00,2026-05-20 00:00:00,525.4,504.4,58,-1218.0,-1300.39,-0.41,max_hold_exit
KOTAKBANK,swing,CNC,2026-05-15 00:00:00,2026-05-21 00:00:00,383.2,380.85,101,-237.35,-339.05,-0.08,max_hold_exit
BHARTIARTL,swing,CNC,2026-05-19 00:00:00,2026-05-25 00:00:00,1928.4,1874.8,19,-1018.4,-1114.7,-0.35,max_hold_exit
INDUSTOWER,swing,CNC,2026-05-20 00:00:00,2026-05-26 00:00:00,427.5,433.25,77,442.75,353.2,0.15,max_hold_exit
KPITTECH,swing,CNC,2026-05-22 00:00:00,2026-05-29 00:00:00,752.0,771.95,35,698.25,623.1,0.23,max_hold_exit
MFSL,swing,CNC,2026-05-25 00:00:00,2026-06-01 00:00:00,1700.0,1624.4,19,-1436.4,-1522.63,-0.5,max_hold_exit
EICHERMOT,swing,CNC,2026-05-27 00:00:00,2026-06-03 00:00:00,7375.0,7130.0,5,-1225.0,-1321.61,-0.45,max_hold_exit
